Longitude,Latitude,depth,stumpf,log-linear,random_forest,random_forest_depth
113.0685606,34.85101524,2.6575,3.068955373828217,2.980232958097436,2.924334226190476,3.009724999999999
113.0646187,34.84282018,2.615,3.0942451014485783,2.9828176172592107,2.443015357142861,2.6557750000000016
113.0615217,34.84227087,2.74,3.1138207319952897,2.9816214123264944,2.3587740706883,2.8118666666666705
113.069323,34.83857924,2.925,2.9830056166318712,2.9815602099083,2.9039031150793653,2.924297222220008
113.0722475,34.84942715,2.67,3.112694319575212,2.9809048830553166,2.4741711805512465,2.4457388888900073
113.0655135,34.84393813,2.76,3.17479566622734,2.982936529808787,2.5469700992085675,2.8647166666666606
113.0681507,34.84657218,2.6225,3.0873779112935296,2.981589499035086,2.4444437499999965,2.681641666666677
113.0620424,34.83900251,2.7775,3.2861848843239017,2.992974789547566,2.774521428571428,2.820724999999996
113.0631678,34.84158734,2.96,3.1565800815300378,2.983528862246959,4.339240188492062,4.0971166666666665
113.0653473,34.84686998,2.725,3.090980438123452,2.9803670620597007,2.229515416666665,2.43975833333334
113.0679573,34.83812924,3.6175,2.995259836252956,2.982809609224033,3.667240456348095,3.546374999999989
113.0636949,34.84190442,2.9925,3.2640353225055065,2.9846385142845926,3.347740714285712,3.1593583333333264
113.0648655,34.84290262,2.9,3.096365345526792,2.9821896043752565,3.614857110389611,2.8486583333333297
113.064515,34.84294826,2.9225,3.077474270296932,2.9826015275617035,4.095615773807856,2.9810472222233435
113.065353,34.84363402,2.8175,3.113017492155677,2.9827642637880816,3.830289999998667,2.882633333333335
113.0611537,34.84176674,2.735,3.088976083556986,2.980615940223702,2.7660926388888925,3.0009277777766687
113.0693199,34.83847628,2.9025,2.9830056166318712,2.9815602099083,2.9039031150793653,2.849213888886673
113.0630063,34.83873398,3.0875,3.377832166288272,2.9951342902012503,3.56467868596681,3.837563888893342
113.0637137,34.83936133,2.8125,3.139439294993039,2.984376289446572,3.2359294825403344,2.4914249999999942
113.0637671,34.83938453,2.55,3.139439294993039,2.984376289446572,3.2359294825403344,2.561099999999996
113.0615316,34.84227439,2.79,3.1138207319952897,2.9816214123264944,2.3587740706883,2.815375000000002
113.064245,34.84552306,2.71,3.0059071026586395,2.979730857274423,2.754380357142858,2.6754499999999926
113.0630331,34.83924252,2.8475,3.2464256033379826,2.982165550743053,2.6384752777777782,2.8015972222200114
113.0722313,34.84947333,2.835,3.112694319575212,2.9809048830553166,2.4741711805512465,2.4371222222233406
113.0631256,34.839195,2.9325,3.2832239784669355,2.991699549393952,2.9202516666666667,3.259188888883326
113.0625606,34.84108405,2.85,3.1579754227026484,2.985314371316433,2.761744166665835,2.8958333333333237
113.0615608,34.84227964,2.805,3.107824777650165,2.980061802156048,3.3882084821428564,3.125369444439992
113.059341,34.84042786,2.9075,3.1683914064116863,2.9825396286626105,1.4800073914973917,1.4946305555533268
113.0693205,34.83855455,2.955,2.9830056166318712,2.9815602099083,2.9039031150793653,2.9233222222200075
113.0738868,34.83758947,2.93,3.0327234816466984,2.979236359265658,2.2640312499999977,2.7126361111099957
113.0706147,34.8514155,2.9575,3.2418519410515074,2.9829791793717657,3.0423711607142847,3.1244249999999907
113.0749269,34.83774182,2.8825,3.01215539549149,2.9810002684212016,2.863878511904762,2.528827777776673
113.0636917,34.83939384,3.0275,3.17426436702462,2.987526728099573,3.55707322420635,3.4376249999999837
113.061949,34.83938479,2.7,3.203659684484691,2.995245785111206,2.644580542328044,2.7495916666666536
113.072536,34.84904665,2.8925,3.1012984052851635,2.98295348851442,3.088937192460316,2.568633333333327
113.0693218,34.83856496,2.92,2.9830056166318712,2.9815602099083,2.9039031150793653,2.9233222222200075
113.0718397,34.84980215,2.8825,3.0159866328697404,2.9806988842279183,2.812077291666666,2.6210750000000047
113.0615768,34.84227605,2.845,3.107824777650165,2.980061802156048,3.3882084821428564,3.1318777777733255
113.0617818,34.83893354,2.8925,3.2294513655547945,2.9944821949859737,2.923610026631693,2.9138999999933395
113.0668395,34.84870207,2.865,2.96808300748539,2.977328704098836,2.501740416666668,2.662508333333344
113.0738827,34.83759716,2.9825,3.0327234816466984,2.979236359265658,2.2640312499999977,2.685036111109995
113.0630998,34.83922772,2.9725,3.2832239784669355,2.991699549393952,2.9202516666666667,3.053619444443327
113.0633031,34.84141755,2.1225,3.0647897614672672,2.9839410465978142,1.8505789682528568,2.4724999999999993
113.0589516,34.83949519,2.76,3.157496671026337,2.9825534713312183,3.3234145833333355,3.445866666666663
113.0718966,34.84977304,2.855,3.0159866328697404,2.9806988842279183,2.812077291666666,2.6083500000000046
113.062074,34.83936058,2.8125,3.2861848843239017,2.994731627634962,2.8568904166666664,2.869316666666667
113.0738913,34.83758725,2.9475,3.0327234816466984,2.979236359265658,2.2640312499999977,2.7126361111099957
113.0620036,34.8377125,2.955,3.433436115960461,2.998406790637549,3.126673750000001,3.1164416666666743
113.0675561,34.84731034,3.08,3.008046929631746,2.9810884983833885,2.975821666669998,3.216049999999989
113.0675621,34.84731969,3.1575,3.008046929631746,2.9810884983833885,2.975821666669998,3.249899999999989
113.0653636,34.84684734,2.8475,3.090980438123452,2.9803670620597007,2.229515416666665,2.44703333333334
113.0620143,34.83770822,2.93,3.433436115960461,2.998406790637549,3.126673750000001,3.109475000000008
113.0620428,34.83769596,2.9375,3.358668987261879,3.006207313100633,3.086454186507938,3.01975833333334
113.0631156,34.83917727,2.955,3.2832239784669355,2.991699549393952,2.9202516666666667,3.1666666666599923
113.0620521,34.83771812,2.9525,3.358668987261879,3.006207313100633,3.086454186507938,2.989525000000008
113.0629262,34.83871953,2.9775,3.377832166288272,2.9951342902012503,3.56467868596681,3.534630555563345
113.0618506,34.83886879,2.95,3.2294513655547945,2.9944821949859737,2.923610026631693,2.9741166666600054
113.0631676,34.83919588,2.9675,3.2832239784669355,2.991699549393952,2.9202516666666667,3.4031722222033256
113.0680996,34.83839873,2.6075,2.9830056166318712,2.9823402987367857,2.973063611111111,2.526833333333331
113.0614565,34.8421257,2.86,3.082034934488817,2.9809613692258816,3.0279908531774384,3.259874999999995
113.0738819,34.8376022,2.955,3.0327234816466984,2.979236359265658,2.2640312499999977,2.670594444443329
113.061836,34.83888863,2.9625,3.2294513655547945,2.9944821949859737,2.923610026631693,2.96537499999334
113.06315,34.83918175,2.93,3.2832239784669355,2.991699549393952,2.9202516666666667,3.422149999979993
113.0620026,34.83774277,2.98,3.433436115960461,2.998406790637549,3.126673750000001,3.1082833333333446
113.0638653,34.83944943,3.2025,3.139439294993039,2.984376289446572,3.2359294825403344,3.283519444443341
113.062417,34.8376558,2.2825,3.0481090149020247,2.988325062688569,3.5675941657647883,3.396291666666656
113.0698147,34.84851328,2.745,3.1047742956723425,2.981412058585722,2.3446179166666634,2.362408333333327
113.0616335,34.84231171,2.8875,3.0640430339023226,2.9800767725706265,2.8871118055555502,3.0006444444433313
113.0724001,34.84915909,3.0275,3.2047649207281808,2.9827713942126137,3.270416190476191,2.8763749999999995
113.062702,34.8391513,3.0025,3.3355281841099327,2.9801434159035964,2.1166326388888903,2.7883666666666604
113.0645031,34.84295416,3.05,3.077474270296932,2.9826015275617035,4.095615773807856,3.00768888889001
113.0621145,34.83892244,2.8625,3.461748343557716,3.001403880063691,3.02671560515873,2.9589166666666573
113.0620567,34.83771622,2.9575,3.358668987261879,3.006207313100633,3.086454186507938,3.0003833333333416
113.0620275,34.83772932,2.9525,3.433436115960461,2.998406790637549,3.126673750000001,3.095050000000009
113.0620407,34.83776482,3.0075,3.358668987261879,3.006207313100633,3.086454186507938,2.993416666666678
113.0622163,34.8430723,2.91,3.148048667919923,2.98203897261934,2.094132243648298,3.0534027777833153
113.0627595,34.83874162,2.975,3.3501955800559244,2.9982832532233967,3.0484301785714303,3.014616666666665
113.0725101,34.84905637,3.005,3.1012984052851635,2.98295348851442,3.088937192460316,2.8417666666666577
113.0630864,34.83921651,2.9625,3.2832239784669355,2.991699549393952,2.9202516666666667,3.0771916666666614
113.0631816,34.84450791,2.6175,3.108121473973526,2.98035107989859,1.5168607440476196,2.0051249999999907
113.0663317,34.84797443,2.9175,3.151378212266735,2.979435244194347,2.965679404761905,2.8515583333333288
113.0621288,34.83766315,3.0,3.358668987261879,3.006207313100633,3.086454186507938,3.096841666666673
113.062103,34.83779325,3.04,3.322615535394704,3.002963776891924,3.225128179437521,3.120533333333344
113.0680168,34.84665073,2.7475,3.127309653144451,2.9819669510544684,3.1724350694513896,2.873991666666675
113.0671186,34.8459031,2.95,3.0715028126698485,2.982682935924542,2.4997227777777784,2.9770833333333435
113.0620379,34.83913665,2.8825,3.350611863559536,3.003495157234485,3.1915303187090696,2.936908333333332
113.0616969,34.84232572,2.985,3.0640430339023226,2.9800767725706265,2.8871118055555502,3.003624999999995
113.0693264,34.83860242,2.9675,2.9830056166318712,2.9815602099083,2.9039031150793653,2.8857972222200012
113.0677513,34.8470231,3.1575,3.1247843960062625,2.9817526672022776,3.0082675198462714,3.240133333333333
113.0626287,34.8391737,3.0225,3.3355281841099327,2.9801434159035964,2.1166326388888903,2.8122833333333257
113.0627466,34.83874602,2.99,3.3501955800559244,2.9982832532233967,3.0484301785714303,3.0136166666666644
113.0632002,34.83912315,3.7175,3.255620270206037,2.991790949647706,3.068183749999999,3.543924999976657
113.0599333,34.84049949,2.8475,3.117311628075683,2.980764376238737,2.8003377976190484,2.5466222222200017
113.0679705,34.84673843,2.905,3.164712579236408,2.9825697158701483,2.701906785714283,2.814425000000015
113.0676321,34.84740942,3.0775,3.1977938428966155,2.9821917391968804,3.362094999999997,3.2860416666666685
113.0606983,34.84110172,2.93,3.1398179340247907,2.9805461797013315,3.526532132936511,2.774836111100001
113.0616601,34.84225526,2.985,3.107824777650165,2.980061802156048,3.3882084821428564,3.1841222222199916
113.0622121,34.83930103,3.005,3.241897292773501,2.9914492543851074,3.017739583333329,3.0797055555533244
113.0673177,34.83815163,2.9725,3.1497342117002205,2.9845370986286475,2.894040416666666,2.9639166666666745
113.0679745,34.8467684,2.87,3.164712579236408,2.9825697158701483,2.701906785714283,2.8074166666666813
113.0637238,34.8393936,3.0375,3.139439294993039,2.984376289446572,3.2359294825403344,2.471508333333334
113.067635,34.84742148,3.14,3.1977938428966155,2.9821917391968804,3.362094999999997,3.2875499999999973
113.0671178,34.84591234,2.98,3.0715028126698485,2.982682935924542,2.4997227777777784,2.9815833333333432
113.0619974,34.83777762,3.0875,3.433436115960461,2.998406790637549,3.126673750000001,3.1594000000000064
113.0621463,34.83774199,3.085,3.358668987261879,3.006207313100633,3.086454186507938,3.053091666666681
113.062119,34.84000046,2.8775,3.1562789873799915,2.987651167421597,3.112761666666663,2.3983444444433286
113.06211,34.840007,2.94,3.1562789873799915,2.987651167421597,3.112761666666663,2.421002777776661
113.0631213,34.83917306,3.0025,3.2832239784669355,2.991699549393952,2.9202516666666667,3.173199999993326
113.0738833,34.83763715,2.93,3.2413736148916,2.9836845408762045,2.314744166666667,2.264319444443336
113.0705938,34.85103886,2.965,3.189730464809017,2.983584405615564,3.112257499999997,2.723616666666663
113.0648317,34.84330466,3.1225,3.1948733526000126,2.984129133189006,3.1611562499999994,3.1623916666666707
113.0607522,34.84146914,2.9675,3.0362654206810333,2.979990806984667,2.953402180111555,2.656780555556674
113.062159,34.83767562,3.045,3.358668987261879,3.006207313100633,3.086454186507938,3.0765666666666758
113.0642761,34.84556539,2.9025,3.0059071026586395,2.979730857274423,2.754380357142858,2.7637166666666646
113.0614287,34.83793372,3.1175,3.36749634933426,2.966537766394919,3.1947728034465523,3.1177750000000044
113.0686752,34.83827673,3.1325,2.9613102421482296,2.9767104840250287,2.873141666666665,2.7354583333333298
113.072141,34.84961318,2.75,3.052414841504728,2.980409981669869,2.439638227813852,2.5757333333333374
113.0718727,34.84978608,2.9825,3.0159866328697404,2.9806988842279183,2.812077291666666,2.614891666666671
113.0637885,34.83939683,2.61,3.139439294993039,2.984376289446572,3.2359294825403344,2.729474999999995
113.067153,34.84565607,3.03,3.130727520186284,2.9804792870258456,2.727540000001669,2.983977777776668
113.0674004,34.84636472,2.94,3.175033660747204,2.982449510136898,2.702955833333333,2.8602916666666727
113.0620901,34.83933684,2.9725,3.2861848843239017,2.994731627634962,2.8568904166666664,2.923733333333336
113.0652554,34.8437848,3.07,3.0426896824832,2.9815739724438743,3.315145198416031,3.289733333333328
113.0623789,34.83924775,3.105,3.382180925286761,3.0062414660253274,2.9572763690476167,2.9788499999999973
113.0670017,34.84587215,3.1625,3.05792696411146,2.982032523821768,2.8072161011938097,3.2243583333333343
113.0634136,34.83903211,3.3925,3.002436937370448,2.984397488127683,2.459757857142858,2.481783333333336
113.0599425,34.84048958,2.9325,3.117311628075683,2.980764376238737,2.8003377976190484,2.577388888886667
113.0619845,34.83778204,3.105,3.433436115960461,2.998406790637549,3.126673750000001,3.1633416666666725
113.0615006,34.83789724,3.075,3.36749634933426,2.966537766394919,3.1947728034465523,3.143158333333323
113.0615741,34.83810008,3.135,3.2925802254284804,2.971692777402082,3.140216904761905,3.148183333333333
113.062791,34.83912188,3.05,3.320053605290412,3.0077453134097096,3.345313035714286,3.2496000000000143
113.0615134,34.83791955,3.0825,3.36749634933426,2.966537766394919,3.1947728034465523,3.1075833333333174
113.0666006,34.84825203,3.07,3.1652153854669365,2.9795553052788346,3.004238154761907,2.9744250000000054
113.0582716,34.82912165,3.15,3.3775483709202376,3.310846970247826,3.2253400595238064,3.196233333333345
113.0622864,34.83927711,3.115,3.264041333565544,2.983232140739884,3.153545714285715,3.137616666666663
113.0623593,34.83925423,3.1375,3.264041333565544,2.983232140739884,3.153545714285715,3.143766666666679
113.0723682,34.84921996,3.1475,3.049846660024912,2.9811725030619747,3.3156978472222187,2.816402777776668
113.0706179,34.8514308,2.9275,3.2418519410515074,2.9829791793717657,3.0423711607142847,3.1216166666666574
113.0640521,34.84205975,3.07,3.142293577349065,2.9839804792955427,5.01899608974359,2.819291666666663
113.0652497,34.84379466,3.1125,3.0426896824832,2.9815739724438743,3.315145198416031,3.298824999999995
113.0696168,34.84995046,3.1275,3.2414271338569733,2.982789039022528,3.6510995833333326,2.9362749999999957
113.0676248,34.84739158,3.13,3.1977938428966155,2.9821917391968804,3.362094999999997,3.300700000000004
113.0723632,34.84922543,3.11,3.049846660024912,2.9811725030619747,3.3156978472222187,2.8171444444433353
113.062125,34.83891651,2.99,3.461748343557716,3.001403880063691,3.02671560515873,2.9637333333333244
113.0637155,34.83939628,3.14,3.139439294993039,2.984376289446572,3.2359294825403344,2.488241666666667
113.0623663,34.83925197,3.1275,3.264041333565544,2.983232140739884,3.153545714285715,3.152150000000009
113.0625289,34.83882323,3.1275,3.382180925286761,2.851954453421677,3.234707003968255,3.2116250000000073
113.0614491,34.83793086,3.115,3.36749634933426,2.966537766394919,3.1947728034465523,3.1119083333333326
113.0622132,34.83891999,3.1675,3.461748343557716,3.001403880063691,3.02671560515873,3.0976749999999886
113.0599457,34.84048688,2.9325,3.117311628075683,2.980764376238737,2.8003377976190484,2.5725805555533334
113.0625653,34.84333744,3.0125,3.1917343371415825,2.982306680285083,3.3844370833350035,3.3881416666666797
113.0587668,34.83933536,3.0825,3.16575306398353,2.9840071932618626,2.963522222222218,3.1499000000000086
113.0619575,34.84275887,2.925,3.12903537877132,2.980873729437874,3.3653141666700024,3.415866666669991
113.0587694,34.83934426,3.085,3.16575306398353,2.9840071932618626,2.963522222222218,3.168308333333343
113.0672955,34.84617331,3.1,3.163709394050116,2.982574250607351,2.3684295932525794,3.2879000000000005
113.0644897,34.84296203,3.1925,3.077474270296932,2.9826015275617035,4.095615773807856,3.037280555556676
113.0596483,34.84015202,3.13,3.1438913539443405,2.983224841616969,4.41523625,2.338183333333335
113.0616871,34.83804062,3.1475,3.2925802254284804,2.971692777402082,3.140216904761905,3.182933333333335
113.0680872,34.84691995,3.055,3.164211457729735,2.9826458391421107,2.902521785714286,2.9673416666666803
113.0619553,34.83779312,3.1775,3.441426733087823,3.011383768086735,3.268135416666664,3.234191666666666
113.0622177,34.83887302,3.195,3.461748343557716,3.001403880063691,3.02671560515873,3.1616083333333287
113.0618006,34.83841667,3.22,3.33723219634382,2.99390238855978,3.23721498015873,3.231350000000001
113.0616607,34.83791934,3.275,3.36749634933426,2.966537766394919,3.1947728034465523,3.2127083333333206
113.0613868,34.83793832,3.1575,3.36749634933426,2.966537766394919,3.1947728034465523,3.1426500000000086
113.062161,34.83889724,3.16,3.461748343557716,3.001403880063691,3.02671560515873,3.142108333333329
113.0622115,34.83887539,3.2125,3.461748343557716,3.001403880063691,3.02671560515873,3.160874999999996
113.0673483,34.83802679,3.3725,2.9665788727045026,2.9846052273043697,3.4208350000000007,3.466175000000004
113.0629601,34.84118841,2.94,3.222622379839976,2.984978672972397,3.2391666666666645,2.9751666666666723
113.0621754,34.83764524,3.1525,3.358668987261879,3.006207313100633,3.086454186507938,3.1572333333333384
113.0628431,34.83872107,3.185,3.3501955800559244,2.9982832532233967,3.0484301785714303,3.1440361111100144
113.0622614,34.83885709,3.2075,3.461748343557716,3.001403880063691,3.02671560515873,3.163516666666659
113.0613377,34.83796265,3.19,3.3598376498263463,3.0089470958956235,3.258129129759132,3.206749999999999
113.061324,34.83826571,3.21,3.358668987261879,3.0064094008885287,3.2683886644049096,3.252333333333343
113.0638717,34.8394905,3.63,3.10672989595264,2.9828515699264706,1.4335257142861917,2.9136583333333372
113.0619221,34.83861599,3.08,3.314743316772365,2.9934396904224125,3.2058663690476186,3.0586055555566647
113.0676313,34.84744847,3.21,3.1977938428966155,2.9821917391968804,3.362094999999997,3.2923249999999964
113.0617752,34.83839979,3.22,3.33723219634382,2.99390238855978,3.23721498015873,3.2222416666666684
113.0615416,34.83788491,3.155,3.36749634933426,2.966537766394919,3.1947728034465523,3.144733333333323
113.062835,34.83872235,3.1875,3.3501955800559244,2.9982832532233967,3.0484301785714303,3.1416944444433477
113.0616216,34.83789677,3.22,3.36749634933426,2.966537766394919,3.1947728034465523,3.210116666666662
113.0613086,34.83797734,3.21,3.3598376498263463,3.0089470958956235,3.258129129759132,3.2290583333333367
113.0613638,34.83809986,3.3175,3.3598376498263463,3.0089470958956235,3.258129129759132,3.2582166666666716
113.0620263,34.84000693,3.0775,3.1562789873799915,2.987651167421597,3.112761666666663,2.5828666666666606
113.0623019,34.84088398,3.2575,3.188167652423332,2.98411855242217,3.1198170833333365,3.409708333333334
113.0684762,34.8481509,3.1775,2.987525136040574,2.9793723731260284,2.4625051388899983,3.0960250000000116
113.0617677,34.83839902,3.1775,3.33723219634382,2.99390238855978,3.23721498015873,3.2221666666666673
113.0669304,34.84866306,3.2225,3.0664756634048587,2.979123420312523,3.2802223412698406,3.307641666666682
113.0633827,34.83902806,3.89,3.002436937370448,2.984397488127683,2.459757857142858,3.1335916666666774
113.0633285,34.84168157,3.2575,3.1497342117002205,2.983764460622294,3.449122559523809,3.495608333333336
113.064856,34.84325193,2.9825,3.1948733526000126,2.984129133189006,3.1611562499999994,3.038058333333343
113.062297,34.83884551,3.215,3.461748343557716,3.001403880063691,3.02671560515873,3.16246666666666
113.0611287,34.83815675,3.1975,3.2517103924902244,2.991018699115544,3.850243211803449,3.9512916666666613
113.061839,34.8384582,3.19,3.22875207129664,2.994167468458792,3.149994761901425,3.1554305555533535
113.0623817,34.83882139,3.2575,3.382180925286761,2.851954453421677,3.234707003968255,3.2482166666666776
113.0675514,34.84720872,3.355,3.008046929631746,2.9810884983833885,2.975821666669998,3.2294083333333234
113.0673338,34.84621085,3.015,3.163709394050116,2.982574250607351,2.3684295932525794,3.286908333333334
113.0624539,34.83879854,3.215,3.382180925286761,2.851954453421677,3.234707003968255,3.2333916666666744
113.0642337,34.84550045,3.0725,3.0059071026586395,2.979730857274423,2.754380357142858,2.69124166666666
113.0613221,34.83797043,3.2275,3.3598376498263463,3.0089470958956235,3.258129129759132,3.2305750000000035
113.058221,34.82912548,3.2,3.3775483709202376,3.310846970247826,3.2253400595238064,3.1996500000000117
113.0618022,34.8423065,3.0975,3.107824777650165,2.980061802156048,3.3882084821428564,3.1079944444433254
113.0676268,34.84747049,3.2125,3.1977938428966155,2.9821917391968804,3.362094999999997,3.403558333333325
113.0723819,34.8492007,3.205,3.049846660024912,2.9811725030619747,3.3156978472222187,2.821294444443335
113.0636777,34.84226562,3.3225,3.085169710718916,2.982403961945581,4.035531279761906,3.5314750000000013
113.0647196,34.84320259,3.21,3.1948733526000126,2.984129133189006,3.1611562499999994,3.099958333333335
113.0615162,34.83813564,3.195,3.358668987261879,3.0064094008885287,3.2683886644049096,3.2303583333333292
113.0623375,34.83883343,3.21,3.461748343557716,3.001403880063691,3.02671560515873,3.1620583333333268
113.0669381,34.84866072,3.2525,3.0664756634048587,2.979123420312523,3.2802223412698406,3.3025750000000174
113.0581817,34.82913213,3.2475,3.3775483709202376,3.310846970247826,3.2253400595238064,3.209108333333344
113.0616762,34.84030914,3.4575,3.087715447874345,2.981880871906762,5.590974954906205,4.530291666666647
113.0587743,34.8393025,3.0775,3.16575306398353,2.9840071932618626,2.963522222222218,3.299258333333331
113.059986,34.84036165,3.1975,3.1412826708422585,2.9824060482681585,3.1447198611100005,2.9770027777766694
113.0656126,34.844486,3.4075,3.148048667919923,2.982187343535734,4.964030218253969,4.186491666666668
113.0599648,34.84046669,3.1175,3.117311628075683,2.980764376238737,2.8003377976190484,2.6494277777766655
113.0599869,34.84035176,3.2175,3.1412826708422585,2.9824060482681585,3.1447198611100005,2.9765777777766695
113.0589826,34.82912451,3.335,3.3367805161523734,3.0195104773511483,3.3791160515873027,3.4328916666666713
113.0611634,34.8380716,3.285,3.316408622713368,3.002091119678272,3.443915555534598,3.3459138888866526
113.0611711,34.83804655,3.345,3.316408622713368,3.002091119678272,3.443915555534598,3.34540555555332
113.0612049,34.83802654,3.405,3.3598376498263463,3.0089470958956235,3.258129129759132,3.3205833333333277
113.0612721,34.83816098,3.3375,3.358668987261879,3.0064094008885287,3.2683886644049096,3.3008916666666654
113.0589516,34.82912172,3.4,3.3367805161523734,3.0195104773511483,3.3791160515873027,3.434075000000003
113.0680773,34.83832336,3.335,2.9830056166318712,2.9823402987367857,2.973063611111111,3.0238999999999905
113.0661459,34.84508987,3.325,3.174301366443657,2.9829709550259538,3.823053571428568,3.7891833333333436
113.0587736,34.83936175,3.0125,3.16575306398353,2.9840071932618626,2.963522222222218,3.135875000000012
113.0679405,34.84717248,3.2025,3.061018987003493,2.9808667316912416,3.2699976190559514,3.1340083333333437
113.0617554,34.83849309,3.265,3.22875207129664,2.994167468458792,3.149994761901425,3.214472222220015
113.0618771,34.83782257,3.34,3.441426733087823,3.011383768086735,3.268135416666664,3.369541666666672
113.0675485,34.84610922,2.885,3.0518154405206843,2.980442467220527,2.719717976190476,3.009541666666667
113.0674979,34.84620641,3.2025,3.15839790033516,2.9820836008816265,3.124027946428575,2.927999999999996
113.0660104,34.84439046,3.2075,3.1080301530380154,2.982129624683344,2.570024710497836,3.287191666666668
113.0643038,34.84267528,3.1475,3.139670120795685,2.983017118038056,3.407074285714285,3.355983333333324
113.0679553,34.84714484,3.2,3.2464659651377303,2.984502604910519,3.4202021428538107,3.005241666666671
113.0599856,34.84036459,3.25,3.1412826708422585,2.9824060482681585,3.1447198611100005,2.9726027777766695
113.0611469,34.83808675,3.2875,3.316408622713368,3.002091119678272,3.443915555534598,3.3436972222199874
113.0723837,34.84919696,3.2975,3.049846660024912,2.9811725030619747,3.3156978472222187,2.821294444443335
113.0702112,34.83849658,3.015,3.1417885634395475,2.982533197706517,3.0361712310606053,3.031800000000014
113.0624162,34.83886043,3.245,3.382180925286761,2.851954453421677,3.234707003968255,3.2185083333333457
113.0620098,34.83784681,3.2625,3.441426733087823,3.011383768086735,3.268135416666664,3.230208333333343
113.0581411,34.82914113,3.2775,3.362681558583006,3.022667023909471,3.3943349175824182,3.3033166666666705
113.0618946,34.83781648,3.31,3.441426733087823,3.011383768086735,3.268135416666664,3.32906666666667
113.0581617,34.82913675,3.2625,3.362681558583006,3.022667023909471,3.3943349175824182,3.302100000000004
113.0587615,34.82910275,3.3175,3.3367805161523734,3.0195104773511483,3.3791160515873027,3.369974999999998
113.0618444,34.83779113,3.3175,3.30672895065355,2.988341611521873,3.4436661309523804,3.4020416666666606
113.0613653,34.83824261,3.3775,3.358668987261879,3.0064094008885287,3.2683886644049096,3.330866666666666
113.062304,34.83761301,3.485,2.9972708036245166,2.9891279796851515,3.035348769841274,3.0034000000066703
113.0607394,34.84106097,3.195,3.1398179340247907,2.9805461797013315,3.526532132936511,2.967619444433334
113.0631328,34.84400246,3.23,3.1386048469670413,2.9834406467476864,3.6443711607142855,3.7045250000000016
113.0694071,34.84896908,3.3975,3.1946226993333653,2.9817263569414925,2.589211666666665,2.694508333333341
113.0618619,34.83782702,3.365,3.30672895065355,2.988341611521873,3.4436661309523804,3.426858333333326
113.0585434,34.82911498,3.36,3.3225515192136754,3.0224790377042723,3.398534047619053,3.400983333333335
113.0619739,34.84005433,3.8375,3.1562789873799915,2.987651167421597,3.112761666666663,2.772899999999996
113.0630113,34.83905554,3.94,3.320053605290412,3.0077453134097096,3.345313035714286,3.2417805555533454
113.067977,34.84710357,3.2125,3.2464659651377303,2.984502604910519,3.4202021428538107,3.0010250000000047
113.0659771,34.8444493,3.3725,3.1080301530380154,2.982129624683344,2.570024710497836,3.3023750000000014
113.0655457,34.84675786,3.32,3.148498579625908,2.9810472569897413,2.496423273804191,3.367908333333328
113.0622943,34.84093755,3.5375,3.188167652423332,2.98411855242217,3.1198170833333365,3.751300000000002
113.0618397,34.84223115,3.2725,3.107824777650165,2.980061802156048,3.3882084821428564,3.2417138888866557
113.0611501,34.83806198,3.3225,3.316408622713368,3.002091119678272,3.443915555534598,3.3464305555533196
113.0619871,34.83786151,3.34,3.441426733087823,3.011383768086735,3.268135416666664,3.2997583333333447
113.0618552,34.83782899,3.35,3.30672895065355,2.988341611521873,3.4436661309523804,3.431383333333329
113.0588266,34.82910572,3.3625,3.3367805161523734,3.0195104773511483,3.3791160515873027,3.4134000000000015
113.0611718,34.83806485,3.3325,3.316408622713368,3.002091119678272,3.443915555534598,3.3459138888866526
113.0618703,34.83782443,3.34,3.441426733087823,3.011383768086735,3.268135416666664,3.3975833333333347
113.0612174,34.83802992,3.365,3.3598376498263463,3.0089470958956235,3.258129129759132,3.315499999999995
113.0679089,34.84722299,3.26,3.061018987003493,2.9808667316912416,3.2699976190559514,3.2531916666666802
113.0626152,34.84353611,3.145,3.0862291509811115,2.9813976134147087,2.657665654761904,3.1217666666666544
113.06274,34.84279165,3.33,2.977540677950984,2.97999911768458,3.778865952380951,4.119991666666656
113.0635752,34.84200131,3.6775,3.2053604202195487,2.984992665877813,2.8179158333333327,3.735175
113.0676295,34.84745676,3.25,3.1977938428966155,2.9821917391968804,3.362094999999997,3.298899999999996
113.0618109,34.83784517,3.395,3.30672895065355,2.988341611521873,3.4436661309523804,3.432199999999995
113.0673272,34.83808031,3.39,2.9665788727045026,2.9846052273043697,3.4208350000000007,3.3544166666666664
113.0662917,34.84531179,3.4575,3.09163960194968,2.9822691597385576,3.194158214282381,3.9330749999999965
113.0653976,34.84400272,3.6425,3.264262329118182,2.983805349602057,2.825384571608948,3.9776750000000054
113.0695765,34.84995692,3.36,3.2414271338569733,2.982789039022528,3.6510995833333326,2.9374499999999957
113.0706337,34.84914897,3.0975,3.0773632236239905,2.9811247363262474,2.6552351587301604,2.7174833333333415
113.0654753,34.84676535,3.33,3.148498579625908,2.9810472569897413,2.496423273804191,3.3975416666666627
113.0627264,34.84280293,3.3325,2.977540677950984,2.97999911768458,3.778865952380951,3.8026499999999896
113.06241,34.8430128,3.3725,3.07503431278019,2.9811435410151854,3.863755376222337,3.8029138888900125
