经度,纬度,水深
113.064537,34.84366582,-4.19
113.065829,34.84492227,-4.575
113.0696689,34.85171373,-4.635
113.0700052,34.85164567,-5.0225
113.0586646,34.83890288,-5.385
113.0651033,34.84404024,-4.26
113.0661658,34.84538051,-4.4375
113.0627542,34.84176296,-4.165
113.0643602,34.84492908,-4.5125
113.0666683,34.84694069,-4.3475
113.0646309,34.8447099,-4.3975
113.0600222,34.84013698,-4.0775
113.0619425,34.84248154,-4.2175
113.0645797,34.84474172,-4.415
113.0622726,34.8411595,-4.3325
113.0631423,34.84242702,-4.325
113.0655623,34.84547436,-4.255
113.0637439,34.84410883,-4.34
113.0660502,34.84556776,-4.3425
113.064478,34.84362043,-4.3475
113.0639159,34.84402731,-4.4025
113.0614151,34.84157078,-4.3225
113.0616103,34.84156604,-4.3725
113.0614201,34.84137738,-4.3375
113.0613537,34.84161774,-4.3325
113.0644795,34.84527997,-4.51
113.0600124,34.84002007,-4.3425
113.0665487,34.84693812,-4.4725
113.0665409,34.84693768,-4.4875
113.0636398,34.84317753,-4.785
113.0612039,34.84113162,-4.3925
113.0702364,34.85167578,-4.6825
113.0639869,34.84291874,-4.415
113.063804,34.83929933,-4.54
113.0617619,34.84041284,-3.9325
113.0619799,34.84013984,-3.6425
113.0646774,34.84407379,-4.3025
113.0630924,34.83874985,-4.215
113.0646846,34.84371815,-4.3775
113.0692269,34.85012729,-4.255
113.0686688,34.83832959,-4.2425
113.0652863,34.84606895,-4.405
113.0646643,34.84397052,-4.3
113.0643306,34.84497656,-4.4425
113.0646738,34.84400537,-4.315
113.0673925,34.84774627,-4.34
113.0646499,34.84398766,-4.3475
113.063011,34.83865968,-4.4175
113.0646649,34.84527796,-4.4975
113.0644676,34.8452787,-4.5375
113.0651492,34.84611753,-4.2825
113.0646253,34.8452827,-4.555
113.06461,34.84528365,-4.5675
113.06981,34.85172078,-4.475
113.0646377,34.84528162,-4.5325
113.0658272,34.83832646,-4.5925
113.0632105,34.83914551,-3.6625
113.0632105,34.83914551,-3.6625
113.0633475,34.84210627,-3.9975
113.06705,34.84796616,-4.27
113.0619642,34.84257137,-4.1475
113.0638143,34.8423051,-3.99
113.0613294,34.84184267,-4.1575
113.0643387,34.84506007,-4.2475
113.0658861,34.84690682,-4.0575
113.063433,34.84221699,-4.3825
113.0631243,34.84244057,-4.305
113.0643834,34.84495234,-4.39
113.0666742,34.846941,-4.29
113.0620788,34.84174602,-4.285
113.0636789,34.8425869,-4.2025
113.0613079,34.84165417,-4.2525
113.0622796,34.84114519,-4.345
113.0631344,34.84243283,-4.2975
113.0643193,34.84498294,-4.395
113.0647422,34.84457866,-4.5575
113.0662783,34.84609726,-4.055
113.0631699,34.84237453,-4.83
113.0639273,34.83928135,-4.9025
113.060022,34.84014611,-4.1525
113.0639035,34.84403192,-4.42
113.0660588,34.84555552,-4.41
113.0585688,34.83904159,-4.205
113.0608423,34.84088628,-4.1775
113.0646418,34.84392722,-4.355
113.0638149,34.84407443,-4.4175
113.0629301,34.83907761,-4.5075
113.0613957,34.84158795,-4.33
113.0646567,34.84399328,-4.3425
113.0634255,34.8422298,-4.4875
113.0646526,34.84377148,-4.465
113.0646618,34.84399742,-4.3625
113.0614064,34.84157864,-4.325
113.0652834,34.84513591,-4.4825
113.061509,34.84138554,-4.4525
113.0608332,34.84090243,-4.2075
113.060016,34.84001826,-4.335
113.060959,34.84108283,-4.26
113.0653259,34.84413252,-4.415
113.066562,34.8469386,-4.5825
113.0704339,34.85122328,-4.3675
113.0696508,34.85171959,-4.54
113.0656562,34.84461679,-4.97
113.0615915,34.84154635,-4.465
113.0635527,34.84304842,-4.6025
113.0609646,34.8410726,-4.315
113.061601,34.8415563,-4.445
113.070025,34.8515596,-4.62
113.061558,34.8415107,-4.4575
113.0615772,34.84153116,-4.465
113.0629593,34.83906936,-4.625
113.0665555,34.84693835,-4.5775
113.0653115,34.84411329,-4.4925
113.0639556,34.84354907,-4.7975
113.0639624,34.8435586,-4.89
113.064519,34.84383544,-4.25
113.0644013,34.84415612,-4.73
113.0652979,34.84409425,-4.555
113.0636439,34.84318666,-4.915
113.0645187,34.84372968,-5.145
113.0644269,34.84377673,-4.95
113.0637995,34.83929313,-4.59
113.069989,34.85164704,-4.9275
113.0616282,34.84035179,-5.8625
113.0640178,34.8425569,-4.635
113.0610635,34.84110871,-4.365
113.064654,34.84351369,-4.6425
113.0598848,34.83995448,-4.385
113.0644529,34.84527708,-4.5325
113.0603474,34.84036803,-4.3725
113.0626867,34.8414584,-4.525
113.0626901,34.84144852,-4.5875
113.0645065,34.8452826,-4.515
113.0598231,34.83976799,-4.9375
113.0600041,34.84007042,-4.53
113.0645518,34.84528457,-4.645
113.0637978,34.83930589,-4.4525
113.063798,34.83930401,-4.565
113.0649657,34.84346624,-3.865
113.0625363,34.84317882,-4.305
113.0632668,34.84195248,-4.1025
113.0643415,34.84504891,-4.32
113.0604564,34.84057748,-4.275
113.0701955,34.85145581,-4.19
113.0645668,34.84475099,-4.3975
113.0629873,34.83866281,-4.38
113.0646864,34.84372285,-4.3625
113.0646008,34.84472839,-4.43
113.065874,34.83833901,-4.355
113.0630066,34.83866049,-4.375
113.0642876,34.84500319,-4.39
113.062427,34.84127701,-4.415
113.0638874,34.8440388,-4.415
113.0646851,34.84369381,-4.365
113.0619468,34.84246717,-4.3425
113.0696675,34.85176872,-4.3575
113.0638678,34.84404812,-4.4225
113.0660669,34.84554304,-4.4575
113.0585637,34.8390484,-4.16
113.0650915,34.84438228,-4.465
113.0697703,34.85173556,-4.3675
113.0609618,34.84107763,-4.3025
113.0703707,34.85170139,-4.445
113.0645282,34.84379549,-4.1825
113.0632738,34.84275775,-4.57
113.0648813,34.84469648,-5.005
113.063782,34.839338,-3.4925
113.0664709,34.84634883,-4.2825
113.0627554,34.84178743,-4.1825
113.0613366,34.84183818,-4.22
113.0646628,34.84468021,-4.3875
113.0604591,34.84057416,-4.32
113.0620879,34.84174157,-4.3175
113.0645914,34.84473421,-4.405
113.0647479,34.84457262,-4.585
113.0640568,34.83929413,-4.835
113.0637273,34.84411543,-4.375
113.0644615,34.84363311,-4.24
113.0660758,34.84591546,-4.44
113.0628973,34.83908746,-4.395
113.0627016,34.84142242,-4.51
113.0613328,34.84163314,-4.3425
113.0586985,34.83879211,-4.5725
113.0613963,34.84135249,-4.4175
113.0615676,34.84152101,-4.5025
113.0587012,34.83878124,-4.5275
113.0637677,34.84331793,-4.745
113.0700837,34.85165874,-4.66
113.0642605,34.84399562,-4.67
113.0700582,34.85165348,-4.72
113.0644131,34.84416806,-4.7275
113.0643843,34.84413911,-4.805
113.0645067,34.84426619,-4.7625
113.063263,34.8427469,-4.55
113.0647144,34.84452069,-4.685
113.0639714,34.84357063,-4.965
113.0612169,34.84112072,-4.4525
113.0639801,34.84358269,-5.06
113.0645173,34.84427826,-4.795
113.0634963,34.84416156,-4.7625
113.0641566,34.84385917,-4.9825
113.0644406,34.84376846,-5.1025
113.0644816,34.84374729,-5.2025
113.0643274,34.84268736,-3.7525
113.0712782,34.85022336,-3.7625
113.0669615,34.84800969,-4.3575
113.0632843,34.84199997,-4.13
113.0629949,34.8386622,-4.335
113.0696447,34.85177153,-4.22
113.0643721,34.84495653,-4.4275
113.0643393,34.84497126,-4.43
113.067485,34.84766644,-4.5625
113.0646675,34.8440011,-4.3475
113.0652145,34.84608543,-4.5175
113.066077,34.84552745,-4.4825
113.0646415,34.84397786,-4.3825
113.0696009,34.85173435,-4.325
113.064634,34.84396718,-4.3775
113.0655929,34.84483566,-4.2475
113.0646226,34.84392511,-4.4375
113.061222,34.84111479,-4.51
113.0661216,34.84540941,-4.5325
113.0612348,34.84109909,-4.5025
113.0658173,34.84490309,-4.695
113.0632364,34.83910354,-4.9425
113.0638511,34.8392576,-4.01
113.0646788,34.84406426,-4.3775
113.0604618,34.84057106,-4.3075
113.0588332,34.83907499,-4.2625
113.061314,34.84164936,-4.2725
113.0613215,34.84164324,-4.315
113.0622516,34.84123477,-4.3975
113.063711,34.84412112,-4.375
113.0674051,34.84773493,-4.405
113.0613272,34.84163832,-4.3325
113.0613468,34.84162252,-4.3525
113.0626291,34.84134425,-4.6175
113.0614232,34.84156297,-4.34
113.0651113,34.84402987,-4.4725
113.0626937,34.84143818,-4.5075
113.0644691,34.84362692,-4.345
113.0614392,34.84154404,-4.395
113.0615316,34.84136074,-4.465
113.0646352,34.84352597,-4.6275
113.0614276,34.8415582,-4.3425
113.0622323,34.84193234,-4.445
113.0645918,34.84528448,-4.59
113.0636299,34.84315489,-4.67
113.0645346,34.84377226,-4.2375
113.0647737,34.8445399,-4.545
113.0645395,34.8452843,-4.6025
113.0598224,34.83975537,-4.71
113.0638066,34.83930205,-4.5775
113.063544,34.84241614,-4.4175
113.0609731,34.83979205,-4.66
113.068659,34.83828863,-3.9375
113.0636948,34.83927834,-3.7575
113.0634439,34.83911167,-4.035
113.0630008,34.83866156,-4.3825
113.0619673,34.84015641,-3.9325
113.0658919,34.83833798,-4.4025
113.0651345,34.84612658,-4.14
113.0591275,34.83939465,-4.215
113.0659027,34.83833676,-4.4675
113.0608487,34.84087553,-4.21
113.0644915,34.84528129,-4.505
113.0609706,34.84106079,-4.3425
113.0633929,34.84218471,-3.97
113.0634487,34.83909735,-3.8475
113.0634475,34.83910313,-3.9375
113.0643096,34.84516717,-4.12
113.0646663,34.84466883,-4.395
113.0588296,34.83906084,-4.1725
113.0604537,34.84058056,-4.25
113.0588286,34.83905598,-4.2125
113.0646818,34.84371103,-4.3875
113.0640059,34.84254793,-4.83
113.0643065,34.84499063,-4.4375
113.0638334,34.84406493,-4.4375
113.0651349,34.84496042,-4.47
113.0638511,34.84405612,-4.46
113.0669205,34.84643002,-4.335
113.0585739,34.83903504,-4.29
113.0639314,34.84402174,-4.4575
113.0679019,34.84824602,-4.2625
113.0619568,34.84016996,-4.1425
113.0610879,34.84110094,-4.5025
113.0647528,34.84456386,-4.5075
113.0643583,34.84382449,-4.9925
113.0662646,34.84608446,-4.11
113.0615201,34.84137284,-4.485
113.0609669,34.84106755,-4.3475
113.0645813,34.8438041,-4.6
113.0614341,34.84154997,-4.38
113.0659804,34.84518033,-4.5375
113.0641185,34.84379859,-4.765
113.0644874,34.84424507,-4.755
113.0644961,34.8442544,-4.745
113.0609747,34.84105398,-4.3975
113.066533,34.84693657,-4.4975
113.0701674,34.85167666,-4.6225
113.0638134,34.84337322,-4.935
113.0644766,34.84423367,-4.815
113.0637784,34.84333067,-4.6875
113.0639698,34.84251917,-5.1075
113.0645324,34.84377906,-4.2575
113.0615699,34.84201875,-4.4725
113.0700943,34.85166189,-4.655
113.0697077,34.85170392,-4.6325
113.0697473,34.8516945,-4.7325
113.0642683,34.84400568,-4.705
113.0697562,34.851693,-4.685
113.0645246,34.84381533,-4.3325
113.0642745,34.84401357,-4.755
113.0656698,34.8446431,-5.3525
113.0697988,34.85168382,-4.885
113.0636502,34.84319711,-5
113.0642803,34.84402115,-4.83
113.069976,34.85164955,-4.985
113.0633495,34.83905787,-5.155
113.0633495,34.83905787,-5.155
113.0621223,34.84104773,-5.205
113.0625427,34.84316937,-4.3725
113.064665,34.84467401,-4.47
113.0634871,34.84210935,-4.23
113.0642987,34.84521104,-4.085
113.0625061,34.84290689,-4.4025
113.0647281,34.84459138,-4.61
113.0646444,34.84351998,-4.5825
113.0634187,34.84223901,-4.47
113.0604652,34.84056707,-4.35
113.0627096,34.84140266,-4.4125
113.0664707,34.84692554,-4.5175
113.0624825,34.84293454,-4.38
113.0625803,34.84140949,-4.675
113.0701034,34.85150979,-4.5
113.0626813,34.84146603,-4.5575
113.0633484,34.84283425,-4.5975
113.0644162,34.84527307,-4.61
113.0613886,34.84134423,-4.4475
113.0644272,34.84527439,-4.63
113.0645796,34.8452848,-4.6075
113.0599037,34.83994039,-4.515
113.0598209,34.83991341,-4.6075
113.0612737,34.84121856,-4.6575
113.0612479,34.84108161,-4.5975
113.0598214,34.83993896,-4.5225
113.0598244,34.83979467,-5.37
113.0638106,34.83930472,-4.59
113.0637976,34.83930744,-4.555
113.0637979,34.8393018,-4.6375
113.0686643,34.83832184,-4.28
113.0646813,34.84370754,-4.3975
113.0643612,34.84496097,-4.43
113.0696551,34.85177033,-4.3
113.0646522,34.84379266,-4.4925
113.0660587,34.84530578,-4.6175
113.0646315,34.84396219,-4.435
113.0660484,34.84528974,-4.54
113.0609783,34.84104859,-4.3775
113.0629388,34.83907517,-4.5525
113.0645377,34.84376551,-4.26
113.0629507,34.83907176,-4.64
113.0612273,34.84110824,-4.5225
113.0701304,34.85167314,-4.69
113.0612101,34.84112736,-4.4475
113.0641546,34.84315763,-3.8475
113.0637969,34.8393207,-4.3875
113.0619446,34.84247328,-4.2725
113.0646836,34.8437152,-4.3975
113.0647193,34.84459882,-4.635
113.0622517,34.84126094,-4.505
113.0646838,34.84367037,-4.47
113.0644938,34.84360898,-4.4325
113.0697019,34.85176086,-4.43
113.0600218,34.84013266,-4.2025
113.0631667,34.84238407,-4.8975
113.0646691,34.84465533,-4.505
113.0637995,34.84408263,-4.415
113.0626222,34.84304885,-4.6625
113.0647615,34.8445563,-4.5925
113.0626071,34.84308249,-4.585
113.0643205,34.84512586,-4.36
113.0598953,34.83994635,-4.465
113.0646489,34.84375664,-4.475
113.0646444,34.84381863,-4.515
113.0646243,34.84393879,-4.4175
113.0646857,34.84448523,-4.7125
113.0653314,34.84519312,-4.62
113.0646191,34.8438746,-4.53
113.0646496,34.84380432,-4.52
113.0645869,34.84381514,-4.5625
113.0644413,34.84527583,-4.61
113.0639451,34.84353522,-4.745
113.0700463,34.85154258,-4.635
113.0645243,34.84528375,-4.5275
113.0642419,34.84397063,-4.645
113.0637875,34.84334201,-4.645
113.0642246,34.84394677,-4.6875
113.0701051,34.85166529,-4.7175
113.0642325,34.84395747,-4.705
113.0679829,34.84818926,-4.7425
113.0660143,34.84587999,-4.525
113.0645354,34.84372099,-5.1275
113.070245,34.85167684,-4.6375
113.0644213,34.84417625,-4.865
113.0624217,34.84130622,-4.78
113.0639885,34.84359453,-5.1175
113.0600021,34.84006524,-4.6125
113.0656503,34.84555648,-4.815
113.0644585,34.84375885,-5.295
113.063658,34.84320711,-5.025
113.0633867,34.83903651,-4.3775
113.0652745,34.84607088,-4.47
113.064347,34.84526399,-4.32
113.0645674,34.84528481,-4.615
113.0609825,34.84104156,-4.4175
113.0609874,34.84103439,-4.46
113.0643928,34.84527023,-4.585
113.0637965,34.83931325,-4.3025
113.0638466,34.83925497,-3.93
113.0650167,34.84420522,-4.1425
113.063007,34.84197907,-4.27
113.0625507,34.84315802,-4.5125
113.0627126,34.84139353,-4.3725
113.0652595,34.84607337,-4.49
113.0646849,34.84367579,-4.4475
113.0660955,34.84549875,-4.4475
113.0646856,34.84368034,-4.455
113.0626976,34.84143132,-4.5475
113.0644847,34.84361545,-4.4075
113.0649727,34.84478517,-4.445
113.0610745,34.84110474,-4.46
113.0622447,34.84192427,-4.415
113.0646378,34.84397245,-4.415
113.0646507,34.84376298,-4.5075
113.0658429,34.84494607,-4.4925
113.0633354,34.84282057,-4.59
113.0629094,34.83908377,-4.5575
113.0670411,34.84756721,-4.295
113.062575,34.84141805,-4.735
113.0665266,34.84693538,-4.53
113.0600225,34.84001232,-4.3725
113.0700377,34.85154846,-4.6875
113.0645304,34.84378758,-4.35
113.0613247,34.84127402,-4.72
113.0637382,34.84264112,-4.755
113.0620622,34.84071758,-4.2025
113.0637817,34.83933895,-3.4825
113.0634763,34.84212665,-4.1975
113.0631726,34.84236645,-4.7775
113.065413,34.84529418,-4.33
113.0604679,34.84056361,-4.4025
113.0645104,34.84359879,-4.455
113.0639649,34.84401068,-4.4725
113.0604787,34.8405507,-4.455
113.063951,34.8440153,-4.47
113.0645024,34.84360376,-4.465
113.0648308,34.84464382,-4.4975
113.0651218,34.8449451,-4.5325
113.0648425,34.84465628,-4.5425
113.0640099,34.84399399,-4.515
113.0640408,34.84398037,-4.5575
113.0635601,34.84305798,-4.6675
113.0635341,34.84302427,-4.6525
113.0647677,34.84454809,-4.5375
113.0624234,34.84129461,-4.5775
113.0647226,34.84453037,-4.6275
113.0621929,34.84110591,-5.035
113.0656927,34.84559034,-4.72
113.0664205,34.84691735,-4.1375
113.0698206,34.85171825,-4.5725
113.0600188,34.84001645,-4.42
113.0642543,34.84398758,-4.6775
113.0637603,34.84330987,-4.845
113.0642481,34.84397917,-4.69
113.0644637,34.84421999,-4.855
113.0643918,34.84414673,-4.7775
113.0637491,34.84329778,-4.905
113.0623345,34.84144585,-4.89
113.0628111,34.84201305,-5.6775
113.0642898,34.84403274,-5.0575
113.0632917,34.84189938,-4.5425
113.062268,34.84117082,-4.375
113.0613521,34.84182943,-4.32
113.0622545,34.84120505,-4.4575
113.0646859,34.84368944,-4.415
113.0687008,34.83838589,-4.2975
113.0626273,34.84303862,-4.5875
113.0639213,34.83928526,-5
113.0696917,34.85176381,-4.37
113.0660853,34.84551484,-4.5175
113.0646449,34.84398238,-4.39
113.0646473,34.84381155,-4.5075
113.0646254,34.84394439,-4.455
113.0646217,34.84390481,-4.46
113.0646268,34.8439498,-4.4525
113.0646213,34.8439195,-4.44
113.0659921,34.84520109,-4.55
113.0629456,34.83907321,-4.6375
113.0701161,34.85166887,-4.595
113.0701535,34.85167629,-4.6675
113.0645523,34.84367711,-4.325
113.0645438,34.84374849,-4.325
113.0640702,34.83929493,-5.0325
113.0658392,34.8383331,-4.4525
113.0697695,34.85169056,-4.7775
113.0698228,34.85167897,-4.875
113.0658026,34.84488052,-4.7925
113.0638477,34.83934164,-4.7275
113.0657324,34.84467187,-5.1975
113.0650929,34.84405249,-4.1325
113.0643101,34.84516154,-4.165
113.0649854,34.84425021,-4.105
113.0658797,34.84691265,-3.9925
113.06434,34.84505463,-4.2975
113.0664949,34.84692964,-4.4925
113.0604714,34.84055917,-4.41
113.0627061,34.8414115,-4.4825
113.0646218,34.84353417,-4.6275
113.0626495,34.84300299,-4.5725
113.0639781,34.84400596,-4.495
113.0646405,34.84373772,-4.5075
113.0629231,34.83907968,-4.515
113.0626699,34.84147702,-4.535
113.0650985,34.84436747,-4.55
113.0646438,34.84374282,-4.5075
113.0622512,34.84128495,-4.5625
113.0646465,34.84374871,-4.5075
113.0645561,34.84370892,-4.91
113.0646532,34.84378533,-4.46
113.062918,34.83908118,-4.6
113.0603595,34.84036063,-4.455
113.0622645,34.84191202,-4.4975
113.0646696,34.84363029,-4.6275
113.0644056,34.8452718,-4.605
113.0599124,34.839934,-4.61
113.0612916,34.84123784,-4.7
113.0637961,34.83931467,-4.355
113.0642961,34.84499739,-4.45
113.065864,34.83833808,-4.355
113.0660041,34.84522161,-4.5325
113.0611134,34.84109487,-4.6175
113.0698347,34.85171459,-4.61
113.0609923,34.84102702,-4.4925
113.0697157,34.85170172,-4.665
113.0637973,34.83930925,-4.49
113.0658268,34.83831825,-4.7325
113.0637813,34.83933369,-3.686666667
113.063782,34.83933346,-3.615
113.063782,34.83933538,-3.585
113.0701982,34.85149568,-4.5425
113.0702098,34.85148269,-4.4625
113.0627517,34.84174286,-4.23
113.0646832,34.8437005,-4.45
113.061344,34.84183376,-4.2725
113.0646661,34.84466321,-4.5075
113.0634091,34.84225076,-4.5625
113.0622509,34.84122598,-4.4275
113.0631589,34.84239453,-4.89
113.0646858,34.84368537,-4.49
113.0624253,34.84128585,-4.4175
113.0674169,34.84772392,-4.47
113.0664612,34.84692425,-4.4775
113.0645219,34.84359249,-4.5
113.0645338,34.84358624,-4.55
113.0665118,34.84693235,-4.5375
113.0626408,34.84301371,-4.575
113.0626324,34.84302846,-4.5875
113.0626901,34.84296334,-4.585
113.0697128,34.85175711,-4.4525
113.0639957,34.84399916,-4.525
113.064637,34.84373321,-4.5425
113.064623,34.84393108,-4.4775
113.0646109,34.84385844,-4.5325
113.063805,34.84336343,-4.7125
113.0646334,34.84384474,-4.58
113.0639396,34.84352815,-4.7475
113.0640659,34.84371015,-4.865
113.0640743,34.84372356,-4.84
113.0640882,34.84374511,-4.84
113.0644318,34.84418686,-4.7875
113.0653834,34.84525732,-4.6875
113.0653738,34.84524486,-4.8675
113.0645301,34.84429293,-4.805
113.0698107,34.85168126,-4.86
113.0624213,34.84131719,-4.8125
113.0699219,34.85166124,-5.0275
113.0699606,34.85165296,-5.08
113.065195,34.84503042,-4.95
113.0638431,34.83934507,-4.645
113.0637809,34.83933423,-3.7075
113.0637821,34.83933421,-3.6025
113.0634459,34.83910754,-4.125
113.0626518,34.84149558,-4.5225
113.0647546,34.84456462,-4.7325
113.0645462,34.84357969,-4.475
113.0626154,34.84136061,-4.6575
113.064358,34.84526538,-4.4175
113.0635453,34.84303888,-4.74
113.061129,34.84109144,-4.61
113.0613784,34.84133333,-4.54
113.0658449,34.83833495,-4.4325
113.0643825,34.84526882,-4.5225
113.0598211,34.83992836,-4.55
113.061284,34.84122955,-4.6925
113.0613069,34.84125453,-4.71
113.0613146,34.84126291,-4.735
113.0613321,34.84128223,-4.745
113.0600068,34.84007636,-4.59
113.0638144,34.83930675,-4.61
113.06382,34.83930881,-4.77
113.0638326,34.83931131,-4.8725
113.0609734,34.83979334,-4.725
113.0638494,34.83931179,-4.8975
113.0638391,34.83931178,-4.9125
113.0617139,34.84037345,-4.5275
113.0643422,34.84504443,-4.34
113.061952,34.84245347,-4.4225
113.0627594,34.84184718,-4.3375
113.0700892,34.8515168,-4.6
113.067904,34.84824557,-4.215
113.0697264,34.85175148,-4.525
113.0646239,34.84388725,-4.4525
113.0646532,34.84377825,-4.4875
113.0626363,34.84302087,-4.5925
113.064637,34.84383532,-4.565
113.0655991,34.84482951,-4.3325
113.0646389,34.8438297,-4.565
113.0614503,34.84153344,-4.4725
113.0615457,34.84134454,-4.5775
113.069847,34.85171191,-4.6275
113.0652976,34.84423714,-4.185
113.0645941,34.84382641,-4.6825
113.0641865,34.84320236,-4.6025
113.0658259,34.83831652,-4.7025
113.0637804,34.83933557,-3.6925
113.0638011,34.83931963,-4.42
113.0644263,34.84300289,-4.2775
113.0621012,34.84173504,-4.415
113.0627388,34.8415714,-4.31
113.0664798,34.84692727,-4.5375
113.0660705,34.84591161,-4.54
113.0626186,34.84305703,-4.77
113.0604852,34.84054256,-4.4875
113.065275,34.84512561,-4.55
113.0627088,34.84294884,-4.6275
113.0622515,34.84127203,-4.56
113.0585808,34.83902667,-4.4925
113.0647441,34.84455444,-4.6075
113.0652646,34.84511278,-4.56
113.0646737,34.84446966,-4.77
113.0626111,34.84307451,-4.7375
113.0614442,34.84153926,-4.47
113.0640713,34.84396711,-4.62
113.0617969,34.84178021,-4.66
113.0640813,34.84373436,-4.8825
113.0644404,34.84419541,-4.8975
113.0640965,34.8437586,-4.875
113.0615849,34.84200112,-4.5525
113.0630177,34.84248251,-4.915
113.0623346,34.84145334,-5.175
113.0624186,34.84133003,-4.9075
113.0655041,34.84540309,-4.965
113.0699113,34.85166348,-5.045
113.0636673,34.84321715,-5.1175
113.0638439,34.83934321,-4.6075
113.0633012,34.84190808,-4.5025
113.0646819,34.84370389,-4.445
113.063994,34.84253859,-5.0075
113.0629042,34.83908534,-4.53
113.0658546,34.83833701,-4.38
113.065967,34.84515512,-4.5675
113.0610031,34.84101295,-4.5
113.0646649,34.84362149,-4.6325
113.064549,34.84372409,-4.3875
113.0612636,34.84105367,-4.7075
113.0697806,34.85168798,-4.82
113.0657905,34.84486126,-4.8875
113.0697897,34.85168595,-4.835
113.0623376,34.84089165,-3.4525
113.0637853,34.8393352,-3.7325
113.0652791,34.84422146,-3.8225
113.0622638,34.84117976,-4.43
113.0619063,34.84011608,-3.925
113.0696795,34.85176654,-4.41
113.0643432,34.84503985,-4.4225
113.0652486,34.84607554,-4.5425
113.0626299,34.84151855,-4.5675
113.0646821,34.84366306,-4.5575
113.0625905,34.84139956,-4.7025
113.0655549,34.84546655,-4.375
113.0665046,34.84693132,-4.5175
113.0626647,34.84298674,-4.6025
113.0604924,34.84053404,-4.5175
113.0660245,34.84525379,-4.54
113.0604816,34.8405472,-4.525
113.0646217,34.84391144,-4.465
113.0664511,34.84692321,-4.415
113.0660377,34.84527378,-4.5525
113.0614693,34.84151764,-4.54
113.065042,34.84401417,-4.26
113.061461,34.84152426,-4.5225
113.0700558,34.85153626,-4.6175
113.0646202,34.84372055,-4.58
113.0609968,34.84102088,-4.475
113.0637951,34.84335149,-4.715
113.0598219,34.83994998,-4.475
113.0645406,34.84375672,-4.3125
113.0700152,34.85156909,-4.7725
113.0627484,34.84172276,-4.47
113.0600261,34.84000797,-4.45
113.0600092,34.84008119,-4.55
113.0613443,34.8412958,-4.7275
113.0598213,34.8397399,-4.7375
113.0610813,34.84104641,-4.7025
113.0633088,34.84231941,-4.685
113.059821,34.83990392,-4.7775
113.064793,34.84460531,-4.6725
113.0638253,34.83931023,-4.8225
113.0637813,34.83933336,-3.745
113.0637802,34.83933618,-3.67
113.0637802,34.83933665,-3.6725
113.0600438,34.83877232,-4.5175
113.0637817,34.83932969,-3.715
113.0620551,34.84074479,-4.7575
113.0669081,34.84641583,-4.44
113.0643717,34.84526728,-4.505
113.0637969,34.83931136,-4.41
113.0616255,34.8403549,-6.075
113.0637843,34.83933823,-3.65
113.0661032,34.8454858,-4.4925
113.0664873,34.84692846,-4.56
113.0619492,34.8424611,-4.4125
113.0627443,34.84164054,-4.5975
113.0626154,34.84306493,-4.705
113.0604758,34.84055411,-4.47
113.0686987,34.83837755,-4.465
113.065106,34.84435275,-4.58
113.0626578,34.842994,-4.5975
113.0600222,34.84012607,-4.26
113.0697489,34.85174154,-4.565
113.0700077,34.85157663,-4.67
113.0635481,34.84414546,-4.7975
113.0646295,34.84395754,-4.455
113.0646031,34.84384415,-4.5375
113.0646217,34.84389819,-4.4925
113.06652,34.84693399,-4.5275
113.0645577,34.84370151,-4.4225
113.0641319,34.84382223,-4.8725
113.0621887,34.84111328,-5.2125
113.061155,34.84108529,-4.7125
113.0639321,34.84351865,-4.7475
113.064218,34.84393826,-4.7475
113.0641114,34.84378541,-4.9325
113.0643744,34.8441283,-4.8575
113.0645565,34.84368033,-4.43
113.0656839,34.84558305,-4.865
113.0641257,34.84381172,-4.865
113.0658348,34.83833112,-4.4925
113.0641492,34.84384856,-5.06
113.0652876,34.84407943,-4.7425
113.0647041,34.84450832,-4.8
113.0657788,34.84484149,-4.9875
113.0699506,34.85165521,-5.045
113.0639969,34.8436064,-5.1625
113.0649012,34.84471597,-4.95
113.063845,34.83934123,-4.6525
113.0586595,34.83891455,-5.435
113.0656803,34.84466465,-5.89
113.0634044,34.84289058,-5.3225
113.0637817,34.83933206,-3.6725
113.0643115,34.84515106,-4.2375
113.0637823,34.83932884,-3.7675
113.0627331,34.84149126,-4.3625
113.062258,34.84119737,-4.47
113.0646114,34.84353971,-4.67
113.0613585,34.841826,-4.4175
113.0645682,34.84356735,-4.6175
113.062274,34.84190575,-4.5675
113.0640235,34.84398843,-4.5575
113.0614555,34.84152874,-4.5175
113.0604982,34.84052565,-4.5775
113.0622546,34.84191791,-4.555
113.0625661,34.84143084,-4.8375
113.0612608,34.84120508,-4.6475
113.0612502,34.84119451,-4.6775
113.0613539,34.84130651,-4.675
113.0600111,34.84008595,-4.5575
113.061096,34.84106065,-4.69
113.0612559,34.84106818,-4.675
113.0600323,34.83999929,-4.53
113.0612413,34.84109087,-4.7
113.0670654,34.84752052,-4.66
113.0638563,34.8393113,-4.9725
113.0631182,34.83902809,-3.655
113.0620614,34.84072328,-4.3625
113.0661578,34.84539396,-4.6425
113.0646825,34.84366677,-4.535
113.0646793,34.8436499,-4.575
113.0701861,34.85150906,-4.755
113.0674288,34.84771328,-4.5375
113.0610988,34.84109759,-4.6025
113.0646232,34.84388189,-4.55
