Longitude,Latitude,Elevation,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10,Band_11,Band_12
104.262077331543,30.3163871765137,22.41,-5.05439572,-5.16622933,-5.34230772,-5.09858792,-5.026873784,-4.431230102,-4.942913535,-5.460629181,3.1388274572806,3.54656002858549,0.88503435215574
104.263946533203,30.3163967132568,21.41,-4.940444366,-4.935474636,-5.354479226,-5.230927359,-4.879588771,-4.6229105,-4.931696036,-5.413037506,3.32249707592853,3.54130459758386,0.938212736118598
104.264472961426,30.3164005279541,25.81,-4.920663453,-5.078395026,-5.358140731,-5.234013708,-4.958061003,-4.741312497,-5.11693886,-5.259977317,3.20771514923418,3.53973073581411,0.906203151776297
104.264572143555,30.3164901733398,26.12,-4.920663453,-5.005458479,-5.265916808,-5.183524412,-4.957945034,-4.624266669,-5.073140556,-5.413676338,3.26588848429195,3.58037702703673,0.912163288846406
104.265197753906,30.3164939880371,25.35,-5.073678981,-4.919235377,-5.432214219,-5.210560692,-4.815398933,-4.58570233,-4.954981676,-5.869322957,3.33573978423574,3.50859390866414,0.95073407498042
104.262390136719,30.316478729248,23.88,-4.908431087,-5.22445481,-5.443025869,-5.035884202,-5.137038256,-4.61758184,-4.944492228,-5.586559094,3.09389492406328,3.50416073338469,0.882920379361385
104.262496948242,30.316478729248,24.28,-4.909004053,-5.197205406,-5.519166514,-5.10060908,-5.115964932,-4.617661523,-4.944492228,-5.555654848,3.1148488804465,3.47373692910572,0.896685311529446
104.263946533203,30.3164863586426,21.74,-4.939707281,-4.894289475,-5.354479226,-5.281176301,-4.879588771,-4.636568544,-4.94988091,-5.413037506,3.35615930499737,3.54130459758386,0.947718337272425
104.263740539551,30.3164863586426,21.42,-4.939261284,-4.890938259,-5.354479226,-5.153494849,-5.012851752,-4.649187424,-4.930864173,-5.412183651,3.35890946810942,3.54130459758386,0.948494933308224
104.264472961426,30.3164901733398,26.75,-4.919941054,-5.005458479,-5.265916808,-5.207244828,-5.016770976,-4.623308736,-5.116184218,-5.414103499,3.26588848429195,3.58037702703673,0.912163288846406
104.262702941895,30.3164806365967,23.98,-4.91028863,-5.197205406,-5.52002987,-5.148523053,-5.071331866,-4.718726688,-4.94575804,-5.555654848,3.1148488804465,3.47339990790453,0.896772316184479
104.263946533203,30.3164863586426,21.69,-4.939707281,-4.894289475,-5.354479226,-5.281176301,-4.879588771,-4.636568544,-4.94988091,-5.413037506,3.35615930499737,3.54130459758386,0.947718337272425
104.264991760254,30.3164939880371,26.5,-5.07316765,-5.032054438,-5.268593,-5.23633524,-4.901956563,-4.611245693,-4.954129695,-5.822823038,3.24457657550008,3.57916795536965,0.906516993881888
104.265609741211,30.3164958953857,19.92,-4.949947391,-5.083873804,-5.301249015,-5.18882434,-4.962578069,-4.760192773,-4.975451166,-5.671882627,3.20338030524103,3.5645570785897,0.898675553403799
104.264053344727,30.3164882659912,21.92,-4.918345906,-4.935474636,-5.491440475,-5.281176301,-4.954945785,-4.636487821,-4.950305299,-5.412610175,3.32249707592853,3.4846546251263,0.953465245012081
104.265609741211,30.3164958953857,21.92,-4.949947391,-5.083873804,-5.301249015,-5.18882434,-4.962578069,-4.760192773,-4.975451166,-5.671882627,3.20338030524103,3.5645570785897,0.898675553403799
104.264053344727,30.316577911377,24.31,-4.91762518,-4.97885507,-5.491440475,-5.228468334,-4.955061275,-4.64976092,-4.94988091,-5.439122966,3.28731811958206,3.4846546251263,0.943369852460747
104.264678955078,30.3165817260742,26.77,-5.070131752,-4.797098534,-5.265916808,-5.15863394,-4.956213265,-4.624586152,-4.971000102,-5.334859454,3.43657625678556,3.58037702703673,0.959836416900991
104.264572143555,30.3165817260742,27.12,-4.919941054,-4.815627811,-5.265916808,-5.183524412,-4.996254836,-4.610379626,-4.99202508,-5.414103499,3.42114153709692,3.58037702703673,0.955525496690051
104.266136169434,30.3165893554688,25.6,-4.92851764,-4.903510872,-5.274983108,-5.118442544,-4.925958757,-4.641921938,-4.817782788,-5.508733152,3.3486003499026,3.5762881534523,0.936334044187712
104.262390136719,30.3165683746338,22.8,-4.90771791,-4.948290838,-5.409340849,-4.952770315,-5.090417446,-4.630601864,-4.943965153,-5.587069378,3.31207392458031,3.51806618284839,0.94144730441049
104.264053344727,30.316577911377,24.43,-4.91762518,-4.97885507,-5.491440475,-5.228468334,-4.955061275,-4.64976092,-4.94988091,-5.439122966,3.28731811958206,3.4846546251263,0.943369852460747
104.264778137207,30.3165817260742,26.7,-5.070974013,-4.816222383,-5.328937091,-5.183524412,-4.938478693,-4.62466649,-4.935447845,-5.334859454,3.42064705676764,3.55237515002614,0.962918304600366
104.262283325195,30.3165683746338,22.34,-4.907145807,-4.993944753,-5.409340849,-4.935136254,-4.909550286,-4.779092882,-4.94312296,-5.618448184,3.27514943209952,3.51806618284839,0.930951625659246
104.263847351074,30.3165760040283,21.69,-4.939116,-4.935474636,-5.288691338,-5.153494849,-4.952530108,-4.722962653,-4.94850392,-5.439122966,3.32249707592853,3.57014440953289,0.930633804911895
104.262908935547,30.3165721893311,25.05,-4.9819815,-5.286680959,-5.255120565,-4.918924112,-5.13926002,-4.6181373,-4.872657117,-5.493661492,3.04654619659812,3.58527266088143,0.849739053277229
104.263847351074,30.3165760040283,21.63,-4.939116,-4.935474636,-5.288691338,-5.153494849,-4.952530108,-4.722962653,-4.94850392,-5.439122966,3.32249707592853,3.57014440953289,0.930633804911895
104.26301574707,30.3165721893311,24.64,-4.982595492,-5.199144846,-5.225531465,-4.975692205,-5.095989452,-4.798802845,-4.822029269,-5.436715697,3.11335315919804,3.59883827955761,0.865099489711095
104.264678955078,30.3165817260742,27.12,-5.070131752,-4.797098534,-5.265916808,-5.15863394,-4.956213265,-4.624586152,-4.971000102,-5.334859454,3.43657625678556,3.58037702703673,0.959836416900991
104.265609741211,30.3165874481201,26.34,-4.949203074,-5.011850826,-5.301249015,-5.030448419,-4.980634141,-4.669469508,-4.957114775,-5.635980005,3.26075589428061,3.5645570785897,0.914771687586698
104.262184143066,30.3165683746338,21.57,-4.907286329,-5.166744902,-5.477260865,-4.992494013,-4.909000985,-4.779092882,-4.942702456,-5.520893274,3.13842698391016,3.49030919843127,0.899183082496168
104.265922546387,30.3165893554688,26.79,-4.92807667,-4.922954205,-5.21613077,-5.118029198,-4.944044729,-4.714895249,-4.957434881,-5.538939171,3.33270367344496,3.60319371482743,0.924930474798127
104.265922546387,30.3165893554688,26.8,-4.92807667,-4.922954205,-5.21613077,-5.118029198,-4.944044729,-4.714895249,-4.957434881,-5.538939171,3.33270367344496,3.60319371482743,0.924930474798127
104.264572143555,30.31667137,27.34,-4.919215671,-4.816222383,-5.355215187,-5.065634755,-4.956213265,-4.609985756,-4.970458471,-5.414103499,3.42064705676764,3.54098798802694,0.966014871649889
104.265090942383,30.3166732788086,26.44,-5.072157061,-4.984507313,-5.266088854,-5.183672635,-4.814500938,-4.789171633,-4.935237688,-5.565705213,3.28275585184008,3.58029924536349,0.916894266894385
104.265922546387,30.3166790008545,27,-4.927348641,-4.82124878,-5.271449344,-5.00942862,-5.06438257,-4.698400179,-4.95700739,-5.538331378,3.41646879506282,3.57787944996894,0.954886502699939
104.266235351562,30.3166809082031,26.81,-4.92837391,-4.990622375,-5.085384997,-5.166538551,-4.906659224,-4.64289865,-4.832679262,-5.508262226,3.27782562459647,3.66605346145712,0.894101970704392
104.264778137207,30.3166732788086,26.79,-5.070131752,-4.815627811,-5.425125544,-5.15863394,-4.938478693,-4.694956684,-4.879730515,-5.334365958,3.42114153709692,3.511515886,0.974263437246049
104.264778137207,30.3166732788086,26.75,-5.070131752,-4.815627811,-5.425125544,-5.15863394,-4.938478693,-4.694956684,-4.879730515,-5.334365958,3.42114153709692,3.511515886,0.974263437246049
104.264259338379,30.3166694641113,25.24,-4.917340979,-4.936286417,-5.491022564,-5.155632955,-5.101727099,-4.622989566,-4.969268784,-5.385011235,3.3218361322792,3.48482059123694,0.953230172202384
104.264053344727,30.3166675567627,24.82,-4.916905163,-4.913947204,-5.386719113,-5.063035264,-5.076665196,-4.64976092,-4.949775021,-5.439122966,3.34006069802581,3.52755933964546,0.946847487578054
104.264259338379,30.3166694641113,25.45,-4.917340979,-4.936286417,-5.491022564,-5.155632955,-5.101727099,-4.622989566,-4.969268784,-5.385011235,3.3218361322792,3.48482059123694,0.953230172202384
104.263114929199,30.3166637420654,24.39,-4.982443572,-4.952122544,-5.227616057,-5.080851397,-5.095323883,-4.815211758,-4.806651796,-5.493544652,3.30896253163369,3.59787544332536,0.919699023425712
104.264678955078,30.31667137,27.11,-5.069290421,-4.815627811,-5.423748702,-5.111869448,-4.995653664,-4.624586152,-4.934090897,-5.334365958,3.42114153709692,3.51208483796224,0.974105608189668
104.263221740723,30.3166637420654,26.76,-4.983061517,-4.848436252,-5.257105336,-5.104934995,-4.950808406,-4.81511473,-4.822585758,-5.49412491,3.39393065814431,3.58437048496932,0.946869379818966
104.265296936035,30.3166751861572,26.6,-4.947416267,-5.032060432,-5.39582817,-5.209655902,-4.815698291,-4.697021194,-4.955407641,-5.704798154,3.24457178480389,3.52372175541051,0.920779791940724
104.262596130371,30.3166599273682,21.97,-4.908146209,-5.197205406,-5.343034385,-5.244190942,-4.986690234,-4.61758184,-4.962267377,-5.619762551,3.1148488804465,3.54624524756446,0.878351231513319
104.262802124023,30.3166618347168,25.71,-4.980444201,-5.286680959,-5.117673744,-5.146403598,-4.987642233,-4.617740363,-4.944808122,-5.492851139,3.04654619659812,3.65013285454694,0.834639811206616
104.263114929199,30.3166637420654,24.51,-4.982443572,-4.952122544,-5.227616057,-5.080851397,-5.095323883,-4.815211758,-4.806651796,-5.493544652,3.30896253163369,3.59787544332536,0.919699023425712
104.263114929199,30.3166637420654,24.23,-4.982443572,-4.952122544,-5.227616057,-5.080851397,-5.095323883,-4.815211758,-4.806651796,-5.493544652,3.30896253163369,3.59787544332536,0.919699023425712
104.264678955078,30.31667137,27.17,-5.069290421,-4.815627811,-5.423748702,-5.111869448,-4.995653664,-4.624586152,-4.934090897,-5.334365958,3.42114153709692,3.51208483796224,0.974105608189668
104.265090942383,30.316764831543,26.47,-5.071313877,-5.053594726,-5.209485073,-5.068763237,-4.797717202,-4.789266232,-4.845894855,-5.533368007,3.22739899788506,3.60628599403118,0.894937063568108
104.266235351562,30.3167705535889,27.26,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063,3.62888740283962,0.898295693360397
104.262489318848,30.3167495727539,21.99,-4.906861106,-4.824234099,-5.138898071,-5.16967698,-4.854699178,-4.630601864,-4.961730586,-5.726123033,3.41398888647946,3.63980969002917,0.937958073970649
104.265609741211,30.3167667388916,26.58,-4.947715771,-5.009090422,-5.05778782,-5.02756615,-4.960374243,-4.626745552,-4.955619898,-5.505323784,3.26297150459979,3.67986736497953,0.886708998170086
104.264778137207,30.3167629241943,26.98,-5.069290421,-4.815627811,-5.263252795,-5.158347759,-4.919494371,-4.739419988,-4.82743232,-5.385527327,3.42114153709692,3.5815823585557,0.955203927929924
104.26488494873,30.3167629241943,26.71,-5.069961709,-4.874641445,-5.209485073,-5.157632907,-4.919382981,-4.821358862,-4.828554611,-5.471444303,3.37230686441222,3.60628599403118,0.935119086504446
104.265090942383,30.316764831543,26.49,-5.071313877,-5.053594726,-5.209485073,-5.068763237,-4.797717202,-4.789266232,-4.845894855,-5.533368007,3.22739899788506,3.60628599403118,0.894937063568108
104.266235351562,30.3167705535889,26.77,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063,3.62888740283962,0.898295693360397
104.263946533203,30.3167572021484,25.1,-4.937644263,-4.891199432,-5.148481402,-5.084296538,-5.076143982,-4.706597263,-4.948821085,-5.439122966,3.35869507775382,3.63518538528167,0.923940520709806
104.263320922852,30.3167552947998,27.02,-4.936023759,-4.828573213,-5.380694945,-5.127670252,-4.841223669,-4.750225193,-4.822492814,-5.525193234,3.41038661623536,3.53010840011217,0.966085521942329
104.264259338379,30.3167591094971,27.43,-4.917340979,-4.913029549,-5.491022564,-5.042472374,-5.077840059,-4.608884437,-4.949561832,-5.35825642,3.34081093027388,3.48482059123694,0.958675157818684
104.265296936035,30.316764831543,26.58,-4.946523732,-5.056944516,-5.079841663,-5.209655902,-4.865986548,-4.726239767,-4.91659374,-5.566204719,3.22473441742981,3.6688129231581,0.878958530993716
104.266235351562,30.3167705535889,26.85,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063,3.62888740283962,0.898295693360397
104.26602935791,30.3167705535889,26.67,-4.926477684,-4.861096815,-5.334121424,-5.052438121,-5.042745758,-4.655930472,-4.920494333,-5.476559183,3.38347114690688,3.55011517669694,0.953059542720215
104.263008117676,30.3167533874512,25.89,-4.981057182,-5.066004738,-5.411859757,-5.272942459,-5.071331495,-4.81385089,-4.822307764,-5.492964278,3.21753665759625,3.51701683460982,0.914848238977283
104.264053344727,30.3167591094971,25.65,-4.916763028,-4.891199432,-5.320605928,-5.001107172,-5.076665196,-4.64976092,-4.949138415,-5.439561782,3.35869507775382,3.55602075053305,0.944509414701911
104.266235351562,30.3167705535889,26.82,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063,3.62888740283962,0.898295693360397
104.262596130371,30.3168411254883,22.16,-4.90672058,-4.862436716,-5.339614595,-5.146403598,-4.855114444,-4.672723764,-4.961730586,-5.726710909,3.38236553834185,3.54772778290775,0.953389252308878
104.263534545898,30.3167552947998,27.03,-4.935875445,-4.848563832,-5.348653849,-4.978068951,-4.913184159,-4.634144791,-4.947235155,-5.55762808,3.39382514371865,3.54381535224356,0.957675501227809
104.265090942383,30.316764831543,26.32,-5.071313877,-5.053594726,-5.209485073,-5.068763237,-4.797717202,-4.789266232,-4.845894855,-5.533368007,3.22739899788506,3.60628599403118,0.894937063568108
104.263008117676,30.3168430328369,26.08,-4.821266459,-4.950208341,-5.518309705,-5.272942459,-5.070683319,-4.813365584,-4.805006427,-5.492384014,3.3105166083995,3.47407156992951,0.952921245795371
104.263427734375,30.3168449401855,27.34,-4.888577278,-4.828573213,-5.314798664,-5.103446489,-4.840711522,-4.690071514,-4.821655904,-5.55762808,3.41038661623536,3.5585720354994,0.958358179127532
104.26602935791,30.3168601989746,26.79,-4.815459132,-4.900389246,-5.332335337,-5.139531194,-5.042116058,-4.791256796,-4.919979881,-5.475533267,3.3511577992979,3.55089302809902,0.943750705183015
104.265403747559,30.3168563842773,26.46,-4.899287325,-5.055573269,-5.079705138,-5.048210202,-4.883969177,-4.726151208,-4.899399413,-5.565953231,3.22582495100271,3.66888098204698,0.879239464781692
104.265815734863,30.316858291626,26.51,-4.900991539,-4.900389246,-5.13097995,-5.04910511,-5.041612108,-4.641189643,-4.937641576,-5.474963471,3.3511577992979,3.64364777432531,0.919726056648938
104.26488494873,30.3168525695801,26.06,-4.919364276,-4.980693573,-5.20665429,-5.157632907,-4.763080024,-4.821358862,-4.763022563,-5.470877053,3.28583360642746,3.60760651014442,0.91080709528266
104.265510559082,30.3168563842773,24.82,-4.899855136,-5.10465,-5.033042282,-5.048210202,-4.959100155,-4.726594816,-4.846370073,-5.598735467,3.18698730981065,3.69241575901525,0.863117134637245
104.263320922852,30.3168449401855,24.95,-4.887878301,-4.867072848,-5.346114939,-5.172867267,-4.856674713,-4.749770658,-4.821655904,-5.524593269,3.3785420724643,3.54491223475815,0.953067903723375
104.266128540039,30.3168601989746,26.69,-4.815980239,-4.943469151,-5.272460207,-5.163801939,-4.981698861,-4.791636542,-4.919979881,-5.475418303,3.31599237518933,3.57742393073495,0.926921840797349
104.263633728027,30.3168468475342,27.12,-4.889700496,-4.848563832,-5.145375045,-4.977951315,-4.858863702,-4.633741546,-4.910061436,-5.303744938,3.39382514371865,3.63668180337051,0.933220261550853
104.266235351562,30.3168601989746,26.61,-4.816501502,-4.990622375,-5.187958887,-5.190154454,-4.981580118,-4.792016433,-4.84865926,-5.447269798,3.27782562459647,3.61637772638671,0.90638364479462
104.265716552734,30.3169479370117,26.14,-4.900283396,-5.081374208,-5.057654273,-5.04910511,-4.959679277,-4.571580746,-4.813994731,-5.473484586,3.20535738623964,3.6799346756837,0.871036490788824
104.264671325684,30.3169422149658,26.31,-4.918209871,-5.125854245,-5.151154727,-5.043236153,-4.844611044,-4.664793771,-4.793668774,-5.38542236,3.17033111177237,3.63389949923493,0.872432248728906
104.265815734863,30.3169498443604,26.51,-4.900140351,-4.941972672,-5.212017827,-5.04910511,-4.999745378,-4.585011059,-4.865093926,-5.473484586,3.31720924076526,3.60510619377037,0.920141893877468
104.265090942383,30.3169441223145,24.94,-4.91980123,-5.053594726,-5.325745607,-5.044764308,-4.829341714,-4.756339072,-4.811785228,-5.470877053,3.22739899788506,3.55376968024927,0.908162117489471
104.265197753906,30.3169460296631,25.73,-4.919658874,-5.077940075,-5.295901107,-5.04591109,-4.829848595,-4.726239767,-4.811785228,-5.532398196,3.2080753324298,3.56693178099621,0.89939352065035
104.264358520508,30.3169403076172,28.27,-4.939118862,-4.812894757,-5.290065737,-5.20139971,-4.972977415,-4.530168907,-4.877169341,-5.232946949,3.42341513922171,3.56953099525194,0.959065811103872
104.265090942383,30.3169441223145,25.1,-4.91980123,-5.053594726,-5.325745607,-5.044764308,-4.829341714,-4.756339072,-4.811785228,-5.470877053,3.22739899788506,3.55376968024927,0.908162117489471
104.264053344727,30.3169384002686,27.9,-4.937205611,-4.87009361,-5.173414261,-4.939130477,-4.95229966,-4.594125244,-4.948185216,-5.497026037,3.37605249261781,3.62326177712693,0.931771619133425
104.264984130859,30.3169441223145,25.05,-4.919221855,-5.028943641,-5.295901107,-5.044764308,-4.763080024,-4.756430453,-4.731676753,-5.470990831,3.24706349596288,3.56693178099621,0.910323968981546
104.265502929688,30.3169479370117,24.26,-4.899147797,-5.10465,-5.078878302,-5.090418676,-4.865986548,-4.726594816,-4.829583393,-5.59860518,3.18698730981065,3.66929326614924,0.868556171078486
104.265609741211,30.3169479370117,24.01,-4.899715404,-5.08043888,-5.055360688,-5.069417133,-4.959100155,-4.585011059,-4.863443786,-5.59860518,3.20609745904388,3.68109138684992,0.870963831676964
104.26602935791,30.3169498443604,26.5,-4.814810514,-4.943469151,-5.271788301,-5.139531194,-4.981698861,-4.791256796,-4.900707372,-5.475418303,3.31599237518933,3.57772667958314,0.926843404252359
104.264984130859,30.3169441223145,25.05,-4.919221855,-5.028943641,-5.295901107,-5.044764308,-4.763080024,-4.756430453,-4.731676753,-5.470990831,3.24706349596288,3.56693178099621,0.910323968981546
104.265922546387,30.3169498443604,26.51,-4.814938412,-4.941839383,-5.241210416,-5.138970137,-5.000348463,-4.758813861,-4.918438303,-5.475418303,3.31731764136647,3.59162292836912,0.923626368225908
104.266128540039,30.3170413970947,26.67,-4.814682403,-4.943469151,-5.272460207,-5.139531194,-4.941540282,-4.758354646,-4.865774252,-5.446716309,3.31599237518933,3.57742393073495,0.926921840797349
104.265190124512,30.3170356750488,24.89,-4.918933695,-5.02865073,-5.325745607,-5.044764308,-4.828937303,-4.570295573,-4.79420936,-5.564829488,3.24729774279356,3.55376968024927,0.91376145191429
104.265922546387,30.3170394897461,26.49,-4.814290017,-4.941839383,-5.239585306,-5.137009029,-4.939610881,-4.758354646,-4.84655975,-5.475418303,3.31731764136647,3.59236795724998,0.923434815376189
104.265502929688,30.3170375823975,23.94,-4.89844102,-5.006338173,-5.078878302,-5.090285162,-4.812706617,-4.571278204,-4.846370073,-5.597959528,3.26518176988957,3.66929326614924,0.889866667244137
104.265609741211,30.3170375823975,24.04,-4.899008288,-4.856616015,-5.078878302,-5.090418676,-4.939157254,-4.571580746,-4.863443786,-5.597959528,3.38717032208159,3.66929326614924,0.923112456921787
104.266235351562,30.3170413970947,26.57,-4.815200002,-4.943469151,-5.272460207,-5.116660404,-4.961184428,-4.743567367,-4.884176908,-5.363820617,3.31599237518933,3.57742393073495,0.926921840797349
104.265609741211,30.3170375823975,24.05,-4.899008288,-4.856616015,-5.078878302,-5.090418676,-4.939157254,-4.571580746,-4.863443786,-5.597959528,3.38717032208159,3.66929326614924,0.923112456921787
104.266235351562,30.3170413970947,26.51,-4.815200002,-4.943469151,-5.272460207,-5.116660404,-4.961184428,-4.743567367,-4.884176908,-5.363820617,3.31599237518933,3.57742393073495,0.926921840797349
104.265609741211,30.3170375823975,23.93,-4.899008288,-4.856616015,-5.078878302,-5.090418676,-4.939157254,-4.571580746,-4.863443786,-5.597959528,3.38717032208159,3.66929326614924,0.923112456921787
104.266021728516,30.3170394897461,26.47,-4.814162087,-4.943469151,-5.241210416,-5.138129021,-4.940972543,-4.758446755,-4.84865926,-5.475418303,3.31599237518933,3.59162292836912,0.923257380110069
104.265609741211,30.3171291351318,24.2,-4.898301672,-5.028949901,-5.130252428,-5.090418676,-4.796736857,-4.571278204,-4.863443786,-5.473484586,3.24705848960367,3.64400120569496,0.891069543151926
104.266128540039,30.3171310424805,26.6,-4.814034231,-4.942113023,-5.364964498,-4.98751891,-4.941540282,-4.743476565,-4.847703905,-5.389268306,3.31709509983949,3.53680637123086,0.9378786259891
104.265296936035,30.3171272277832,24.29,-4.897307697,-4.959147639,-5.327167899,-4.963379532,-4.828329479,-4.570597728,-4.747569906,-5.532398196,3.30326389875776,3.55314789499875,0.929672503474251
104.265922546387,30.3171291351318,26.44,-4.813642099,-4.941571294,-5.239585306,-4.986677294,-4.922163353,-4.667795526,-4.813533731,-5.503676054,3.31753567978303,3.59236795724998,0.923495510276921
104.263526916504,30.3171157836914,28.33,-4.887042086,-4.865572528,-5.116103375,-5.01549954,-4.822381464,-4.617977488,-4.612541651,-5.523633093,3.37977906183992,3.65090112802319,0.925738315918168
104.265502929688,30.3171272277832,23.78,-4.897734929,-4.855622165,-5.265260637,-5.090285162,-4.812706617,-4.570975843,-4.863443786,-5.532880865,3.38799119777748,3.58067374850313,0.946188185727282
104.265609741211,30.3171291351318,23.99,-4.898301672,-5.028949901,-5.130252428,-5.090418676,-4.796736857,-4.571278204,-4.863443786,-5.473484586,3.24705848960367,3.64400120569496,0.891069543151926
104.266128540039,30.3171310424805,26.35,-4.814034231,-4.942113023,-5.364964498,-4.98751891,-4.941540282,-4.743476565,-4.847703905,-5.389268306,3.31709509983949,3.53680637123086,0.9378786259891
104.266334533691,30.3171329498291,26.4,-4.815071899,-4.880489097,-5.269946189,-5.140515215,-4.961184428,-4.669552143,-4.849327541,-5.363820617,3.3674951205216,3.57855727600685,0.941020322100092
104.263946533203,30.3171195983887,28.56,-4.88942078,-4.888632063,-5.172048096,-5.150938307,-4.790686508,-4.606058549,-4.839627447,-5.436491114,3.36080299927831,3.62391110026787,0.927396645858636
104.266021728516,30.3171310424805,26.35,-4.813514195,-4.942113023,-5.32894919,-4.987037227,-4.940972543,-4.743567367,-4.813717165,-5.503676054,3.31709509983949,3.55236986782695,0.93376963077007
104.266128540039,30.3171310424805,26.38,-4.814034231,-4.942113023,-5.364964498,-4.98751891,-4.941540282,-4.743476565,-4.847703905,-5.389268306,3.31709509983949,3.53680637123086,0.9378786259891
104.265609741211,30.3171291351318,24.16,-4.898301672,-5.028949901,-5.130252428,-5.090418676,-4.796736857,-4.571278204,-4.863443786,-5.473484586,3.24705848960367,3.64400120569496,0.891069543151926
104.265716552734,30.3171291351318,25.39,-4.898865426,-5.08043888,-5.155626051,-5.090285162,-4.847184854,-4.584934027,-4.828458958,-5.473369858,3.20609745904388,3.63175275197996,0.882796180796166
104.26570892334,30.3172187805176,24.8,-4.898158973,-4.856616015,-5.156222631,-5.090285162,-4.797128225,-4.584934027,-4.811415782,-5.443293051,3.38717032208159,3.63146670244636,0.93272790297094
104.264984130859,30.3172149658203,24.82,-4.917059468,-4.979849688,-5.027269132,-4.96150692,-4.827117205,-4.458292018,-4.809671832,-5.52986765,3.28651494269347,3.69536532436511,0.889361309157738
104.265502929688,30.3172187805176,23.66,-4.897029149,-4.855622165,-5.326279687,-5.090285162,-4.846669467,-4.570597728,-4.827616809,-5.470419857,3.38799119777748,3.55353613735011,0.953414026711973
104.264877319336,30.3172149658203,24.75,-4.916481742,-4.979849688,-5.026485512,-4.942568352,-4.826611823,-4.543413903,-4.82537628,-5.384173966,3.28651494269347,3.69576632637415,0.889264810721355
104.265922546387,30.3172206878662,24.44,-4.812994601,-4.941571294,-5.297115029,-4.965140987,-4.939610881,-4.667377988,-4.813348324,-5.503089772,3.31753567978303,3.56639212741855,0.930221793133093
104.266021728516,30.3172206878662,24.34,-4.812866894,-4.942113023,-5.32894919,-4.908609169,-4.998298175,-4.667795526,-4.813717165,-5.503089772,3.31709509983949,3.55236986782695,0.93376963077007
104.266128540039,30.3172206878662,24.35,-4.813383382,-4.941571294,-5.297804362,-4.908609169,-4.998901008,-4.668129721,-4.814085453,-5.389268306,3.31753567978303,3.56608584429578,0.930301687798592
104.265922546387,30.317310333252,23.84,-4.812347465,-5.031178931,-5.237800642,-4.890308693,-4.998298175,-4.667043945,-4.813348324,-5.472572673,3.24527634089572,3.59318688867002,0.903174936747286
104.266128540039,30.3173122406006,23.33,-4.812735937,-4.78087283,-5.297804362,-4.908166234,-5.10548094,-4.667712044,-4.813717165,-5.472572673,3.45013112531448,3.56608584429578,0.967484035986744
104.266227722168,30.3173122406006,23.39,-4.813255568,-4.744940528,-5.158467234,-4.986198471,-5.019103375,-4.667712044,-4.829862601,-5.389163047,3.48027637429884,3.63039125162713,0.958650496069534
104.265296936035,30.3173065185547,25.61,-4.895897362,-4.958186646,-5.353947597,-5.086689796,-4.828329479,-4.637133212,-4.777649776,-5.470534468,3.30404299275798,3.54153338606762,0.932941365385986
104.266334533691,30.317403793335,23.8,-4.752514916,-4.918455023,-5.184426423,-5.092558464,-4.903265113,-4.667544308,-4.847893834,-5.336232287,3.336377141,3.61804481273209,0.92214920309282
104.266334533691,30.317403793335,23.9,-4.752514916,-4.918455023,-5.184426423,-5.092558464,-4.903265113,-4.667544308,-4.847893834,-5.336232287,3.336377141,3.61804481273209,0.92214920309282
104.266021728516,30.3174018859863,24.63,-4.751054027,-5.006782277,-5.236991486,-4.926234456,-5.10548094,-4.62474446,-4.829019212,-5.472458271,3.26482503965364,3.59355844781395,0.908521480049871
104.266128540039,30.3176727294922,24.49,-4.749717299,-4.854389216,-5.264935234,-4.906839611,-4.883004279,-4.651728744,-4.811874318,-5.413130056,3.38900975593027,3.58082093532798,0.946433741630216
104.266654968262,30.31614113,24.92,-4.958938935,-4.829427823,-5.066740461,-4.918185138,-4.83921531,-4.591321963,-4.963653332,-5.610952947,3.40967744481962,3.67536521188186,0.927711192835121
104.268218994141,30.3161506652832,19.19,-4.968021833,-5.103516888,-5.29387295,-5.232231105,-4.97614259,-4.694552502,-4.826616253,-5.489181095,3.18787951088263,3.56783421703992,0.89350550416759
104.266448974609,30.3162307739258,19.17,-4.958335779,-4.972761291,-4.996293927,-5.147422118,-4.838703484,-4.501743229,-4.943207513,-5.60860117,3.29224233914653,3.71133307075218,0.887078113546757
104.268112182617,30.3162403106689,19.52,-4.966654879,-5.052047932,-5.353099625,-5.20670192,-4.936755432,-4.664721709,-4.825869252,-5.488719286,3.22863000648809,3.54189845763774,0.911553519984708
104.266860961914,30.3162326812744,26.26,-4.959394128,-5.021807097,-5.253659016,-4.995358115,-4.823418277,-4.765909819,-4.963974939,-5.453266034,3.25277464442882,3.58593763133973,0.907091806617274
104.266967773438,30.3162326812744,26.99,-4.959997923,-5.071386475,-5.313619647,-5.060950757,-5.031112714,-4.766372244,-4.96440562,-5.483998947,3.21326757419255,3.55909102329993,0.902833772206608
