Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10
104.267158508301,30.3186702728271,17.68,-4.894648731,-4.852919364,-4.938732351,-4.886947252,-4.845018945,-4.530672243,-4.686993453,-5.189876282,3.39022430777039
104.267074584961,30.3156929016113,25.74,-5.093854738,-4.853147641,-5.290603457,-5.022168066,-4.897670441,-4.621866453,-4.968073684,-5.800812482,3.39003566062967
104.267364501953,30.3193035125732,20.38,-4.784312569,-4.868623297,-5.121305996,-4.957661878,-4.790876619,-4.504683869,-4.699066446,-5.209996755,3.37726409520371
104.269004821777,30.308032989502,20.91,-5.247162138,-5.301629903,-5.781365907,-5.633251454,-5.414220853,-5.174943347,-5.303737588,-6.081132132,3.0352771159748
104.257026672363,30.310131072998,8.68,-5.107819006,-5.062170205,-5.370215426,-5.07567986,-4.906122707,-4.588405253,-4.708150764,-5.241121754,3.22058130898923
104.267913818359,30.3147048950195,23.42,-5.028865239,-5.064089613,-5.548045676,-5.269105319,-5.256447483,-4.860628165,-5.146448883,-5.529464821,3.21905698270438
104.261154174805,30.3149375915527,22.6,-5.117535754,-5.000517009,-5.646237038,-5.332022329,-4.878100709,-4.800529455,-4.947983979,-5.559135587,3.26986054870115
104.272262573242,30.303539276123,15.2,-5.580611941,-5.621972627,-6.181777014,-5.886567886,-5.18686899,-4.973847986,-5.036697234,-5.725984188,2.80429523192105
104.267799377441,30.3163280487061,22.72,-4.938792018,-4.893949173,-5.288391787,-5.177567612,-5.076180899,-4.635030832,-4.807397514,-5.48825769,3.3564384968281
104.273529052734,30.3012008666992,25.86,-5.367332813,-5.702085438,-5.847110244,-5.693605832,-5.4899814,-4.929551943,-5.428108542,-6.1146399,2.74986298439096
104.259399414062,30.312671661377,17.68,-5.350775414,-5.303101938,-5.662532283,-5.499385957,-5.150174903,-4.611569009,-4.898211882,-5.310009028,3.03416968602182
104.267066955566,30.3164138793945,27.29,-4.935255202,-4.909924091,-5.34491932,-5.079662815,-5.140025449,-4.703936137,-4.963651,-5.483539524,3.3433507391934
104.268257141113,30.3107357025146,11.09,-5.21164933,-5.627485238,-6.206037946,-5.672846583,-5.409754318,-5.104093637,-5.358621867,-5.733070984,2.80050512135608
104.263641357422,30.3157634735107,11.71,-5.097624883,-4.959953909,-5.425694923,-5.068236506,-4.996977698,-4.495574472,-4.732444211,-5.631310526,3.30261035087018
104.26732635498,30.3234539031982,12.63,-4.755824924,-4.802228967,-5.041194666,-4.824366426,-4.490958178,-4.155452781,-4.272376565,-4.822669767,3.43229787562669
104.266960144043,30.3168659210205,27.94,-4.88517383,-4.969417946,-5.406372661,-5.194155025,-4.965251435,-4.762953532,-4.868987975,-5.574603845,3.29494644981708
104.26146697998,30.3143978118896,20.82,-5.097079153,-5.300798994,-5.751543218,-5.258334645,-5.27388728,-4.709563491,-4.795938983,-5.386799796,3.03590239648752
104.259605407715,30.3128528594971,19.92,-5.350554507,-5.474561831,-5.461527193,-5.344554894,-4.957836367,-4.711225779,-4.828758874,-5.387541003,2.90801996223625
104.268676757812,30.30983543,26.92,-5.256629978,-5.444208165,-5.65832224,-5.236372005,-5.08413405,-5.283043638,-5.397181882,-6.007874079,2.92993251364329
104.269172668457,30.3135395050049,19.2,-5.189709079,-5.275366407,-5.572366791,-5.373863146,-5.276575029,-5.004739774,-5.161223614,-5.714115075,3.05510301830341
104.256813049316,30.310941696167,11.83,-5.216222552,-5.4004925,-5.534513774,-5.343333421,-4.998671771,-4.52004314,-4.748285185,-5.105959413,2.96181336891046
104.266754150391,30.3168640136719,26.77,-4.884055374,-4.969417946,-5.087473222,-5.097520926,-4.964320039,-4.672571126,-4.868597572,-5.479067103,3.29494644981708
104.270904541016,30.3040733337402,14.93,-6.075225846,-5.697276671,-5.904183021,-6.026728151,-5.753755702,-5.113931135,-5.397832111,-5.837341643,2.75309068028439
104.256721496582,30.3098583221436,12.89,-5.108341208,-5.062625983,-5.587705049,-5.383205287,-4.984082121,-4.700918883,-4.678856155,-5.340659203,3.22021929168183
104.267433166504,30.3237266540527,12.41,-4.754482672,-4.921221059,-4.867887982,-4.773680835,-4.46554958,-4.154670722,-4.300417514,-4.719412853,3.33411838360615
104.267097473145,30.312894821167,21.04,-5.066599498,-5.17944809,-5.644026168,-5.489968117,-5.167142476,-4.849785957,-5.334110758,-5.538187182,3.12857430193058
104.267440795898,30.3221015930176,26.34,-4.765515739,-4.685614125,-5.0506479,-4.81476036,-4.715186499,-4.268758473,-4.443825132,-5.03163007,3.53042315879978
104.271095275879,30.3064212799072,7.52,-5.384010582,-5.675499701,-6.277980003,-6.054337771,-5.410454762,-5.104015031,-5.612887379,-5.866475139,2.76777132244113
104.267150878906,30.3199348449707,18.28,-4.665518949,-4.823804281,-5.142318466,-4.915582886,-4.804970474,-4.386432994,-4.571857616,-5.351282785,3.41434585973134
104.265365600586,30.3083744049072,16.44,-5.386052517,-5.128998737,-5.645175917,-5.429441074,-5.193426973,-5.106328251,-5.178932665,-5.903309438,3.16786754053079
104.263702392578,30.3080043792725,8.12,-5.176063758,-5.231895663,-5.513934031,-5.331336587,-4.930288071,-4.780910328,-4.770778341,-4.864728854,3.08819615197572
104.271301269531,30.3071441650391,10.86,-5.416778167,-5.394538426,-5.987797606,-5.553438343,-5.609402256,-5.035930336,-5.08151486,-5.702441268,2.96618461052831
104.267051696777,30.3188514709473,13.39,-4.786070174,-4.832114647,-4.936942468,-4.885323661,-4.844607908,-4.446056361,-4.685942945,-5.305349889,3.4074485389506
104.26921081543,30.3083057403564,22.49,-5.183142817,-5.15432718,-5.683775306,-5.59484637,-5.143320249,-5.149118618,-5.415805117,-6.027068235,3.14808530799063
104.26806640625,30.322826385498,17.88,-4.91213583,-4.810124453,-5.025707327,-4.979565086,-4.598601523,-4.238767743,-4.314627826,-4.940024538,3.42572079410656
104.265251159668,30.3093662261963,12.87,-5.008295886,-5.494216215,-5.927409685,-5.447357193,-5.161944715,-4.935600048,-5.271354243,-5.490206222,2.89393047146317
104.266822814941,30.321647644043,26.78,-4.689808373,-4.739493139,-4.917242051,-4.799087778,-4.655317479,-4.358815158,-4.478844217,-5.090723707,3.48486158510962
104.267295837402,30.3139801025391,21.22,-5.170458549,-4.973509964,-5.589647392,-5.170473106,-5.210426534,-4.845355797,-5.14853087,-5.739216998,3.29163704583604
104.269104003906,30.3090267181396,18.88,-5.373092247,-5.203771084,-5.923667473,-5.387283879,-5.261130635,-5.120877622,-5.380962113,-5.751328718,3.10978802777217
104.272911071777,30.3005657196045,15.75,-5.714846337,-5.908746916,-6.157997029,-5.653215167,-5.636095769,-4.988577392,-5.459281403,-6.172180809,2.61608087575415
104.269821166992,30.3099327087402,19.29,-5.569302364,-5.285731128,-5.670355036,-5.655231991,-5.206313237,-5.074420346,-5.376022386,-6.064792097,3.04726361405127
104.256721496582,30.3099498748779,12.78,-5.1074662,-5.062625983,-5.547966775,-5.411882032,-4.963867864,-4.746296916,-4.692460301,-5.477772684,3.22021929168183
104.266235351562,30.3167705535889,27.26,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063
104.268753051758,30.3141689300537,17.42,-5.208690909,-4.933959399,-5.521870154,-5.252497619,-5.166138116,-4.768197994,-5.132744763,-5.601189694,3.32373103277641
104.26806640625,30.3226470947266,23.57,-4.784811394,-4.755076001,-4.917602721,-4.999946821,-4.520557824,-4.230274244,-4.315670468,-5.012423121,3.47175563048678
104.27360534668,30.3050804138184,9.73,-5.719253296,-5.202228317,-5.622451082,-5.928524153,-5.135275864,-4.510545043,-4.552955821,-5.271655624,3.11097651403694
104.267936706543,30.3115463256836,17.26,-5.297452832,-5.416780277,-6.04376254,-5.297552274,-5.313792982,-4.915242817,-5.349636623,-5.723921785,2.94989099656789
104.268432617188,30.3150691986084,26.66,-5.138002341,-4.948418689,-5.401644124,-5.295320836,-5.20609461,-4.628907622,-4.97708468,-5.468874107,3.31197007228931
104.269081115723,30.3112831115723,18.42,-5.457618214,-5.586654023,-6.574180358,-5.307840944,-5.323657816,-5.104222794,-5.225256825,-5.944960522,2.82873215164459
104.260635375977,30.314302444458,17.21,-5.626158992,-5.09900334,-5.790479289,-5.365933347,-5.167975417,-4.869001555,-4.949998642,-5.592592498,3.19143556462363
104.274681091309,30.29958153,24.31,-5.738975732,-5.270969578,-5.874924007,-5.714813584,-5.692854472,-5.03819905,-5.541346165,-6.132091116,3.05843455028051
104.267349243164,30.3210182189941,13.77,-4.923222845,-4.780926122,-5.133249867,-4.855628416,-4.564075251,-4.510184101,-4.505679103,-5.05527764,3.45008654655173
104.264579772949,30.3160400390625,24.0,-5.102150034,-5.080733277,-5.364206407,-5.139246694,-5.061553019,-4.806581339,-4.956157387,-5.389906621,3.20586450368401
104.263946533203,30.3163967132568,21.41,-4.940444366,-4.935474636,-5.354479226,-5.230927359,-4.879588771,-4.6229105,-4.931696036,-5.413037506,3.32249707592853
104.266021728516,30.3171310424805,26.35,-4.813514195,-4.942113023,-5.32894919,-4.987037227,-4.940972543,-4.743567367,-4.813717165,-5.503676054,3.31709509983949
104.273216247559,30.3014698028564,23.56,-5.327593589,-5.845519715,-6.015834363,-5.470688927,-5.363128055,-5.111783505,-5.282331681,-6.109467608,2.65597225137353
104.274887084961,30.2996730804443,25.12,-5.640021257,-5.63438138,-6.055202461,-5.758017933,-5.734886261,-4.99792108,-5.812921483,-6.253387782,2.79577298908104
104.269218444824,30.3074035644531,20.1,-5.433276973,-5.406688555,-5.745409758,-5.606073215,-5.332452584,-5.255472099,-5.589433768,-5.726219608,2.95727183134721
104.271087646484,30.3073234558105,13.32,-5.413421642,-5.292926179,-5.817923275,-5.624778897,-5.236310796,-4.994542252,-5.349106925,-6.290961696,3.04183327070393
104.268371582031,30.3094730377197,25.17,-5.435041351,-5.110624878,-5.704943039,-5.53912305,-5.307330409,-5.182958044,-5.370954502,-5.598886148,3.18228631048873
104.27027130127,30.3057842254639,17.14,-5.906625829,-5.547196861,-6.199318548,-5.84611335,-5.351916142,-5.385537031,-5.817850601,-6.235536634,2.85634469047947
104.270782470703,30.3063278198242,13.74,-5.587416246,-5.718963006,-6.273419606,-5.845734634,-5.650591732,-5.271008047,-5.649907337,-6.112156114,2.73857505598817
104.269508361816,30.3098411560059,20.69,-5.366692387,-5.348851022,-5.712813678,-5.694584186,-5.257036991,-5.211429587,-5.375366917,-6.013368448,2.99995494493476
104.264472961426,30.3164901733398,26.75,-4.919941054,-5.005458479,-5.265916808,-5.207244828,-5.016770976,-4.623308736,-5.116184218,-5.414103499,3.26588848429195
104.25919342041,30.3129405975342,16.82,-5.345631665,-5.267959103,-5.613820855,-5.367694518,-5.079416076,-4.739248357,-4.932337003,-5.236363996,3.06071767031715
104.260429382324,30.314302444458,20.19,-5.623792889,-5.42452849,-5.606738581,-5.393379844,-5.120050705,-4.784642359,-4.912620273,-5.438052044,2.94423775102037
104.274772644043,30.3010272979736,19.19,-5.53559153,-5.539171513,-5.71017237,-5.986695898,-6.011618397,-5.291547615,-5.565475474,-6.535698978,2.86200079034795
104.261825561523,30.3079929351807,6.77,-5.255650333,-5.247285598,-5.429147526,-5.346877617,-5.107217015,-4.598682958,-4.845426317,-5.42666289,3.07644097426825
104.260734558105,30.3152961730957,26.79,-5.111186925,-4.994637694,-5.224069263,-5.123788386,-4.968299075,-4.617822605,-4.94428794,-5.462548491,3.27459148288587
104.267402648926,30.3140697479248,21.78,-5.17026999,-5.016743479,-5.440646779,-5.244180885,-5.208781799,-4.827447324,-5.14840011,-5.739066772,3.25683182437063
104.269302368164,30.3097496032715,22.17,-5.403004741,-5.142608225,-5.66783336,-5.475640404,-5.065523159,-5.138743753,-5.404416996,-6.063552968,3.15722450413219
104.263847351074,30.3163967132568,19.86,-4.940589907,-4.979975135,-5.322897723,-5.230927359,-4.879588771,-4.6229105,-4.843993695,-5.413145308,3.28641365243488
104.266830444336,30.3204746246338,17.46,-4.64260103,-4.878846683,-4.967224626,-4.772977896,-4.675096826,-4.321122461,-4.470818061,-5.271698155,3.3688460779945
104.259094238281,30.3124885559082,19.09,-5.350102834,-5.36622421,-5.661780796,-5.370530612,-5.038729497,-4.59793467,-4.828386423,-5.388587484,2.98706598928828
104.266868591309,30.3156909942627,22.62,-5.093162444,-4.852651537,-5.528016822,-5.063283645,-4.745085355,-4.706630866,-4.967209879,-5.76021055,3.39044564913049
104.267555236816,30.3213806152344,18.71,-4.854167518,-4.939808342,-5.132377098,-4.889097138,-4.673456232,-4.319550224,-4.493260336,-5.222927242,3.31896977269447
104.267906188965,30.3159675598145,19.99,-4.967715986,-4.916373746,-5.355107538,-5.111059616,-4.919130278,-4.636729914,-4.895643902,-5.652753361,3.33807747598912
104.270599365234,30.30371094,13.86,-5.819045848,-5.964314602,-6.408800271,-5.776499157,-5.491271398,-5.028307249,-5.399722206,-5.928336413,2.58179623832059
104.267776489258,30.3191261291504,22.93,-4.872160874,-4.874170884,-5.323829174,-4.962801326,-4.827719523,-4.506519883,-4.672267662,-5.357424054,3.37269428162796
104.265213012695,30.3146896362305,13.79,-4.986433209,-5.07399291,-5.383388402,-5.227910658,-5.075010814,-4.648620774,-4.947330678,-5.320718116,3.21120171881872
104.265663146973,30.3099994659424,26.81,-5.263470332,-5.168755279,-5.815057417,-5.478591928,-5.369722554,-5.141302063,-5.350605988,-5.686974475,3.13686585208026
104.267913818359,30.3147945404053,21.49,-5.028057836,-5.062556823,-5.717302502,-5.240440906,-5.207287236,-4.860628165,-5.145800212,-5.528139401,3.22027422204417
104.258361816406,30.3123950958252,23.74,-5.15275281,-5.396002521,-5.613331196,-5.28488874,-4.995181873,-4.650590155,-4.950962455,-5.469679624,2.96510908920615
104.27318572998,30.3052597045898,9.7,-5.170988524,-5.570012394,-5.966813885,-5.780749242,-5.087889086,-5.029494664,-4.795643228,-5.245993465,2.8403382420074
104.266845703125,30.3181285858154,22.51,-4.96775928,-5.006501628,-5.295406775,-4.945098799,-4.701655074,-4.495500441,-4.811780304,-5.472224852,3.26505046951788
104.266708374023,30.3227291107178,23.74,-4.738275538,-4.731935864,-5.042115752,-4.682069539,-4.594623207,-4.199666684,-4.395842026,-5.009104789,3.49122927441358
104.270889282227,30.3063297271729,9.7,-5.587228678,-5.673827332,-6.947967881,-5.845734634,-5.650591732,-5.299063424,-5.613166042,-5.91256717,2.76890302774872
104.264892578125,30.3153190612793,13.84,-5.199330062,-5.08967066,-5.771731482,-5.122843342,-5.233050791,-4.644858042,-5.060517181,-5.423353706,3.19879920408635
104.267250061035,30.3197536468506,18.34,-4.666522064,-4.806894049,-5.142318466,-4.935034635,-4.805464693,-4.334318006,-4.612082126,-5.405980838,3.42841073004829
104.26700592041,30.3106384277344,21.59,-5.528663563,-5.351833828,-5.928753738,-5.548621723,-5.260517546,-5.013539167,-5.351719813,-5.764611297,2.99773793223103
104.274353027344,30.3015651702881,19.49,-5.444732005,-5.455392005,-6.026190013,-5.693280849,-5.849623705,-5.138254397,-5.491431861,-5.959225033,2.9218373040624
104.268058776855,30.3093814849854,27.07,-5.434548642,-5.375394781,-5.498971714,-5.687196833,-5.454543115,-4.948247558,-5.369649913,-5.781906218,2.9802858274844
104.267593383789,30.3165073394775,24.35,-4.937465325,-5.122265442,-5.316784747,-5.127968835,-5.01090557,-4.606592721,-4.822606882,-5.456720607,3.1731448280667
104.268699645996,30.3073101043701,27.33,-5.469112642,-5.405589273,-5.897102061,-5.603815224,-5.448869011,-5.108836684,-5.453158549,-5.725339641,2.95807702667451
104.260536193848,30.314302444458,18.27,-5.624971755,-5.326252009,-5.897272924,-5.365933347,-5.12073341,-4.869001555,-4.912620273,-5.592592498,3.01680692904408
104.257743835449,30.3123016357422,24.32,-5.091857246,-5.14875531,-5.568260383,-5.363979778,-5.098794693,-4.663721286,-4.949372931,-5.305986829,3.1524276711894
104.263328552246,30.3159427642822,19.81,-5.15061715,-4.93694688,-5.32360029,-5.230925966,-4.794196857,-4.556542387,-4.879044121,-5.468850029,3.32129846359066
104.269714355469,30.3107452392578,22.6,-5.47273974,-5.342108816,-5.614273454,-5.644612135,-5.03979645,-5.364778007,-5.368499864,-5.8208404,3.00497243388157
104.269538879395,30.3064117431641,18.48,-5.532137402,-5.914165329,-6.10805092,-5.985564062,-5.764042783,-5.320073726,-5.720680705,-6.104625161,2.61270572662858
104.267845153809,30.3239994049072,12.49,-4.879927813,-4.782813368,-4.907493347,-4.756460951,-4.565535576,-4.112560872,-4.234269739,-4.665243707,3.44850810683973
104.265830993652,30.3153247833252,16.86,-5.116717827,-5.231761465,-5.347075125,-5.451429128,-5.165623673,-4.8151064,-5.131774032,-5.515127139,3.08829884285698
104.267311096191,30.3117237091064,22.71,-5.396690762,-5.480332699,-5.394619435,-5.266297775,-5.202038937,-5.137225427,-5.34485824,-5.757438267,2.90387491688989
104.266929626465,30.3211059570312,16.51,-4.750096717,-4.895870529,-5.032901,-4.753491052,-4.780423419,-4.392974176,-4.579282828,-5.134346683,3.35486239268945
104.257431030273,30.3121185302734,25.91,-5.091510253,-5.391691185,-5.607402614,-5.084142789,-4.776508746,-4.542469458,-4.685001418,-5.467761375,2.96827738301123
104.266456604004,30.3150577545166,17.98,-4.942913494,-5.181886906,-5.455007841,-5.133668329,-5.147296048,-4.693438585,-4.969265701,-5.459755177,3.12668595752061
104.271629333496,30.3044376373291,15.76,-5.524717341,-5.490338133,-6.404311511,-5.822486584,-6.054771784,-5.070488951,-5.210028344,-6.321561555,2.89670430861236
104.269607543945,30.311014175415,22.2,-5.466918859,-5.187969145,-5.950614539,-5.498039341,-5.196960505,-5.131709303,-5.308279989,-5.737220749,3.12198109226038
104.267219543457,30.3102798461914,22.75,-5.376138338,-5.580879945,-5.775985409,-5.628999364,-5.266524444,-5.123927075,-5.541496637,-6.094571776,2.83275244578824
104.268432617188,30.3145275115967,26.66,-5.203272813,-5.02100784,-5.442853671,-5.385554917,-5.261951981,-4.764401998,-5.150348887,-5.47171099,3.2534147702501
104.264778137207,30.3166732788086,26.79,-5.070131752,-4.815627811,-5.425125544,-5.15863394,-4.938478693,-4.694956684,-4.879730515,-5.334365958,3.42114153709692
104.274368286133,30.3003025054932,24.93,-5.677943585,-5.583767835,-5.76163673,-5.704728586,-5.502002977,-5.191726324,-5.719911199,-6.071220254,2.83074082525174
104.268898010254,30.3083934783936,16.59,-5.242126429,-5.465236712,-5.637606818,-5.422287301,-5.238495594,-5.101488203,-5.356590455,-5.925917748,2.91473213898874
104.257942199707,30.3127536773682,24.94,-5.236716035,-5.2022361,-5.524289919,-5.223847281,-5.166118532,-4.706084704,-4.85756653,-5.186956824,3.11097051710385
104.26586151123,30.3107223510742,24.15,-5.163959104,-5.190891063,-5.710151281,-5.688310879,-5.107211861,-4.85799738,-5.342644068,-5.757453891,3.11972317457862
104.261047363281,30.3155689239502,18.87,-5.082981255,-5.169452912,-5.595737381,-5.014751736,-4.856260893,-4.673314611,-4.943443843,-5.462095525,3.13632427844493
104.26774597168,30.3230953216553,8.77,-4.908843983,-4.949689418,-5.0442488,-4.863200369,-4.666841242,-4.237593865,-4.385718427,-4.921716467,3.31093800063249
104.268432617188,30.3152484893799,25.13,-5.027254422,-4.822682038,-5.303883534,-5.321908445,-5.156598584,-4.628024129,-4.977411514,-5.467741516,3.41527802938097
104.267196655273,30.3137073516846,22.73,-5.172326309,-5.019229036,-5.372420504,-5.123544456,-5.261953597,-4.899398038,-5.149311375,-5.413686999,3.25483978330173
104.270263671875,30.3065967559814,17.26,-5.537087263,-5.578189729,-6.347555425,-5.936364501,-5.860743243,-5.349801632,-5.408742065,-5.953769408,2.83462795851819
104.268775939941,30.3107395172119,9.33,-5.503193658,-5.400741641,-5.891349136,-5.398045346,-5.354542349,-5.128078569,-5.228501207,-5.814548526,2.96163061039378
104.26904296875,30.3167858123779,13.8,-5.097508841,-5.129147666,-5.387012982,-5.230230577,-4.956196529,-4.544327516,-4.777650938,-5.323422453,3.16775090310751
104.265197753906,30.3159523010254,4.48,-5.106339963,-4.945902098,-5.719116909,-5.267577413,-5.044513963,-4.642248756,-5.05837915,-5.366374433,3.31401474462947
104.268417358398,30.3166027069092,14.87,-5.094736374,-4.915458689,-5.122534059,-5.132420056,-4.955504658,-4.62162547,-4.745407151,-5.375576975,3.33882525246383
104.274154663086,30.3009338378906,19.38,-5.575117813,-5.496010468,-5.75388667,-5.741147775,-5.953184193,-5.263070493,-5.528089887,-6.118820947,2.89264815071509
104.261619567871,30.307991027832,8.44,-5.255039211,-5.275801846,-5.535500516,-5.138137352,-5.018525767,-4.598682958,-4.845045536,-5.198716831,3.05477327376833
104.264984130859,30.3169441223145,25.05,-4.919221855,-5.028943641,-5.295901107,-5.044764308,-4.763080024,-4.756430453,-4.731676753,-5.470990831,3.24706349596288
104.271408081055,30.30615234,11.95,-5.388055689,-5.678665923,-6.003138023,-5.716271761,-5.383339553,-5.128492711,-5.130203108,-5.785890075,2.76563039143068
104.260429382324,30.3142108917236,20.16,-5.625270305,-5.42452849,-5.606738581,-5.309016646,-5.05515467,-4.785114198,-4.912620273,-5.438052044,2.94423775102037
104.268547058105,30.3135356903076,20.79,-5.214918849,-5.15405021,-5.742158909,-5.492383901,-5.355211268,-4.981326548,-5.157936527,-5.711361658,3.14830103465354
104.267791748047,30.3176822662354,24.55,-4.929117943,-4.747945959,-5.137561731,-5.011400376,-4.81979883,-4.5121936,-4.769335707,-5.603771298,3.47774831850908
104.25764465332,30.3114891052246,13.27,-5.098941679,-5.402674256,-5.966168592,-5.208724511,-4.998309007,-4.725364144,-4.898419393,-5.502568489,2.96021334457784
104.267288208008,30.3155136108398,24.82,-4.943808626,-4.938633812,-5.262935057,-5.111740381,-5.102315715,-4.622983119,-4.970020816,-5.490691974,3.31992546909835
104.273635864258,30.3010196685791,24.32,-5.33340235,-5.385705379,-5.851659115,-5.737742562,-5.205174207,-4.893849572,-5.524934384,-6.061885592,2.97268220060214
104.267883300781,30.3185844421387,25.35,-4.791892183,-4.837825209,-5.183211139,-5.046557158,-4.883430732,-4.545984572,-4.704321866,-5.28604911,3.40271462846503
104.269058227539,30.3147106170654,21.1,-5.036828971,-4.976053772,-5.51885273,-5.199858738,-5.095021588,-4.645596036,-4.982335307,-5.415816272,3.28958105808171
104.261047363281,30.3149375915527,22.37,-5.116826876,-5.095359823,-5.646237038,-5.518992016,-4.970988807,-4.800625079,-4.946609663,-5.496002751,3.19430863416502
104.273315429688,30.3017406463623,25.41,-5.517277561,-5.562967476,-5.739448026,-5.646990129,-5.485526184,-5.20393094,-5.281346002,-5.953096624,2.84526903198946
104.273406982422,30.3030052185059,12.37,-5.689286937,-5.68242758,-6.366771983,-6.062648528,-5.193738346,-5.151463101,-5.385538556,-5.993743503,2.76308969492203
104.27498626709,30.3010272979736,18.84,-5.536112777,-5.539171513,-5.503425402,-5.884401082,-6.011618397,-5.075951534,-5.602413074,-6.629069451,2.86200079034795
104.274993896484,30.2999458312988,25.57,-5.637889137,-5.775584117,-5.930123075,-5.71365193,-5.822080975,-5.147802288,-5.767182417,-6.470125327,2.70117036678934
104.26602935791,30.3168601989746,26.79,-4.815459132,-4.900389246,-5.332335337,-5.139531194,-5.042116058,-4.791256796,-4.919979881,-5.475533267,3.3511577992979
104.27384185791,30.3010215759277,22.02,-5.334536855,-5.45732399,-6.237776889,-5.737742562,-5.340387458,-4.969437619,-5.459627513,-6.061202324,2.92044140867541
104.267066955566,30.3172264099121,25.62,-4.882248955,-4.968446635,-5.217570921,-5.053853573,-4.963854266,-4.70003898,-4.850666218,-5.674240381,3.2957323734872
104.271942138672,30.3042602539062,13.18,-5.527649922,-5.656552797,-6.322484424,-5.73677508,-5.369521073,-4.841960888,-5.462604413,-5.455511881,2.78062856899548
104.265937805176,30.3145141601562,16.02,-4.969061944,-5.129757766,-5.496410714,-5.311139785,-5.125307014,-4.755575415,-4.878705601,-5.688452844,3.16727312657525
104.269111633301,30.3073120117188,21.2,-5.434744287,-5.482019149,-5.532353237,-5.725941196,-5.330418965,-5.255318553,-5.628103844,-5.764415053,2.90266486268695
104.267219543457,30.3102798461914,22.77,-5.376138338,-5.580879945,-5.775985409,-5.628999364,-5.266524444,-5.123927075,-5.541496637,-6.094571776,2.83275244578824
104.268676757812,30.30983543,26.98,-5.256629978,-5.444208165,-5.65832224,-5.236372005,-5.08413405,-5.283043638,-5.397181882,-6.007874079,2.92993251364329
104.267852783203,30.3229160308838,14.27,-4.910987015,-4.888295782,-5.024532615,-4.956793713,-4.668040546,-4.238500882,-4.314627826,-4.974409881,3.36107917197328
104.269302368164,30.3100204467773,22.99,-5.362591623,-5.447392813,-5.704434076,-5.473466999,-5.064877703,-5.208364813,-5.400201759,-6.008848551,2.92762482169521
104.267333984375,30.3226432800293,20.39,-4.741760394,-4.867881199,-5.022055759,-4.811849239,-4.682233027,-4.247172914,-4.476046333,-5.030185089,3.37787573553174
104.263496398926,30.3080024719238,5.21,-5.175500034,-5.388814407,-5.512000566,-5.221884749,-4.50476152,-4.0728807,-4.636615396,-3.853518776,2.97039346881826
104.268264770508,30.3095626831055,27.18,-5.434061296,-5.190559712,-5.701556601,-5.730160526,-5.199773519,-5.183100456,-5.369486047,-5.666848171,3.11997915121779
104.270286560059,30.3170642852783,4.49,-4.643069575,-4.746583552,-5.105187133,-4.82089977,-4.536873275,-4.350161626,-4.379098159,-4.182697714,3.47889417465756
104.261360168457,30.3154792785645,19.7,-5.085891761,-5.092518853,-5.345187297,-4.974739447,-4.911532435,-4.734757177,-4.854954896,-5.464006883,3.19655039617365
104.267143249512,30.3205661773682,16.43,-4.755207297,-4.860620199,-5.014561367,-4.839716463,-4.73685762,-4.332253172,-4.482956992,-5.180981095,3.38386448482182
104.268882751465,30.3103790283203,14.7,-5.508182597,-5.338020703,-5.698713233,-5.462865844,-5.551199247,-5.180687081,-5.394834756,-6.00181672,3.00801898
104.273086547852,30.3046264648438,9.17,-5.449447267,-5.754167243,-6.036948719,-5.786983178,-5.401163285,-4.628288485,-4.900092859,-5.157878701,2.71523407011301
104.269104003906,30.3089370727539,17.87,-5.374240107,-5.423950588,-5.869934402,-5.418735135,-5.261130635,-5.121410046,-5.380962113,-5.752084655,2.94465899047227
104.266357421875,30.3143348693848,15.61,-4.972262455,-5.109418361,-5.49810314,-5.138143541,-5.019858529,-4.681520089,-4.880383101,-5.100092236,3.18323510804448
104.269638061523,30.3064117431641,18.35,-5.533220505,-5.497424985,-6.182670996,-5.702627323,-5.764042783,-5.320073726,-5.721611721,-6.104625161,2.89163768400406
104.271759033203,30.3017311096191,21.93,-5.595483919,-5.594843865,-6.462309313,-5.761019534,-5.510919025,-5.040390671,-5.445573453,-5.854699875,2.8230419526232
104.260124206543,30.3138484954834,22.65,-5.378601931,-5.35793717,-5.697605802,-5.428167237,-5.32481115,-4.723056536,-5.091928888,-5.306066041,2.99320683283468
104.273101806641,30.3023719787598,21.02,-5.598654712,-5.47894582,-5.732573385,-5.956758789,-5.512789747,-5.360076128,-5.226646252,-5.996690066,2.90487045635939
104.267959594727,30.3230972290039,8.25,-4.910131197,-5.018182666,-4.95708859,-4.880563702,-4.596370797,-4.356695611,-4.313805462,-4.956466302,3.25567827307626
104.26863861084,30.3152503967285,24.22,-5.028549737,-4.885105264,-5.368542973,-5.242312802,-5.181038222,-4.715108646,-4.97784836,-5.467062135,3.36370023058351
104.267364501953,30.3187618255615,21.54,-4.895213727,-4.741086793,-5.100578167,-4.943836826,-4.777840565,-4.582556714,-4.687235249,-5.28267586,3.48351975562669
104.269409179688,30.3093891143799,27.09,-5.408700659,-5.387722571,-5.588615737,-5.582646862,-5.401763485,-5.119810586,-5.406954351,-6.068959818,2.97119701749424
